"year","plantid","plot","survey.date","survey.period","varb","init.doy"
2022,"3734_15",15,2022-06-06,10,"lost",158
2022,"3736_15",15,2022-04-28,4,"new",116
2022,"3736_15",15,2022-05-02,5,"new",123
2022,"3736_15",15,2022-05-26,8,"new",144
2022,"3736_15",15,2022-05-26,8,"new",144
2022,"3736_15",15,2022-06-06,10,"lost",158
2022,"3738_15",15,2022-05-02,5,"new",123
2022,"3738_15",15,2022-05-02,5,"new",123
2022,"3738_15",15,2022-06-14,11,"lost",165
2022,"3740_15",15,2022-04-28,4,"new",116
2022,"3740_15",15,2022-05-08,6,"new",130
2022,"3740_15",15,2022-05-16,7,"new",137
2022,"3740_15",15,2022-05-26,8,"new",144
2022,"3740_15",15,2022-05-26,8,"new",144
2022,"3740_15",15,2022-05-26,8,"new",144
2022,"3740_15",15,2022-05-26,8,"new",144
2022,"3740_15",15,2022-05-26,8,"lost",144
2022,"3740_15",15,2022-06-06,10,"lost",158
2022,"3740_15",15,2022-06-23,12,"lost",172
2022,"3740_15",15,2022-06-23,12,"lost",172
2022,"3755_15",15,2022-05-26,8,"new",144
2022,"3755_15",15,2022-06-06,10,"new",158
2022,"3755_15",15,2022-06-06,10,"lost",158
2022,"3757_15",15,2022-04-28,4,"new",116
2022,"3757_15",15,2022-05-16,7,"new",137
2022,"3766_15",15,2022-05-26,8,"new",144
2022,"3774_15",15,2022-05-08,6,"new",130
2022,"3813_15",15,2022-05-02,5,"new",123
2022,"3818_15",15,2022-05-02,5,"new",123
2022,"3818_15",15,2022-05-08,6,"new",130
2022,"3818_15",15,2022-05-08,6,"new",130
2022,"3818_15",15,2022-05-08,6,"new",130
2022,"3818_15",15,2022-05-26,8,"new",144
2022,"3818_15",15,2022-06-06,10,"lost",158
2022,"3818_15",15,2022-06-06,10,"lost",158
2022,"3848_15",15,2022-05-02,5,"new",123
2022,"3848_15",15,2022-05-16,7,"new",137
2022,"3848_15",15,2022-05-26,8,"new",144
2022,"3848_15",15,2022-06-14,11,"new",165
2022,"3848_15",15,2022-06-14,11,"lost",165
2022,"3863_15",15,2022-05-08,6,"new",130
2022,"3863_15",15,2022-05-16,7,"new",137
2022,"3863_15",15,2022-06-06,10,"new",158
2022,"3868_15",15,2022-05-26,8,"new",144
2022,"3868_15",15,2022-05-26,8,"new",144
2022,"3868_15",15,2022-05-26,8,"new",144
2022,"3868_15",15,2022-05-26,8,"new",144
2022,"3868_15",15,2022-05-26,8,"new",144
2022,"3868_15",15,2022-06-06,10,"lost",158
2022,"3882_15",15,2022-04-19,3,"new",109
2022,"3882_15",15,2022-05-08,6,"new",130
2022,"3882_15",15,2022-06-06,10,"lost",158
2022,"3892_15",15,2022-05-08,6,"new",130
2022,"3892_15",15,2022-05-08,6,"new",130
2022,"3892_15",15,2022-05-16,7,"new",137
2022,"3892_15",15,2022-06-06,10,"lost",158
2022,"3892_15",15,2022-06-14,11,"new",165
2022,"3900_15",15,2022-04-28,4,"new",116
2022,"3900_15",15,2022-05-16,7,"new",137
2022,"7521_15",15,2022-05-26,8,"new",144
2022,"7593_15",15,2022-05-26,8,"new",144
2022,"7593_15",15,2022-06-06,10,"lost",158
2023,"3126_1_7E",1,2023-05-04,3,"new",122
2023,"3126_1_7E",1,2023-05-15,5,"new",136
2023,"3126_1_7E",1,2023-06-04,7,"lost",150
2023,"3151_1_8H",1,2023-05-10,4,"new",129
2023,"3151_1_8H",1,2023-05-15,5,"new",136
2023,"3151_1_8H",1,2023-05-24,6,"new",143
2023,"3151_1_8H",1,2023-06-04,7,"lost",150
2023,"3192_1_11B",1,2023-05-04,3,"new",122
2023,"3192_1_11B",1,2023-05-15,5,"new",136
2023,"3193_1_15A",1,2023-05-04,3,"new",122
2023,"3365_1_0I",1,2023-05-10,4,"new",129
2023,"3365_1_0I",1,2023-06-04,7,"lost",150
2023,"3410_1_4J",1,2023-05-15,5,"new",136
2023,"3410_1_4J",1,2023-05-15,5,"new",136
2023,"3410_1_4J",1,2023-05-15,5,"new",136
2023,"3411_1_9J",1,2023-05-15,5,"new",136
2023,"3411_1_9J",1,2023-06-04,7,"lost",150
2023,"3412_1_9J",1,2023-05-15,5,"new",136
2023,"3412_1_9J",1,2023-05-15,5,"new",136
2023,"3424_1_12G",1,2023-05-04,3,"new",122
2023,"3424_1_12G",1,2023-05-15,5,"new",136
2023,"3424_1_12G",1,2023-05-15,5,"new",136
2023,"3424_1_12G",1,2023-05-15,5,"new",136
2023,"3432_1_19A",1,2023-05-04,3,"new",122
2023,"3432_1_19A",1,2023-05-04,3,"new",122
2023,"3506_1_2B/E",1,2023-05-15,5,"new",136
2023,"3506_1_2B/E",1,2023-05-15,5,"new",136
2023,"3506_1_2B/E",1,2023-05-15,5,"new",136
2023,"3506_1_2B/E",1,2023-05-15,5,"new",136
2023,"3525_1_1G",1,2023-05-04,3,"new",122
2023,"3525_1_1G",1,2023-05-15,5,"new",136
2023,"3542_1_0I",1,2023-05-10,4,"new",129
2023,"3542_1_0I",1,2023-05-10,4,"new",129
2023,"3542_1_0I",1,2023-05-15,5,"new",136
2023,"3542_1_0I",1,2023-05-15,5,"new",136
2023,"3542_1_0I",1,2023-06-04,7,"lost",150
2023,"3542_1_0I",1,2023-06-04,7,"lost",150
2023,"3542_1_0I",1,2023-06-04,7,"lost",150
2023,"3543_1_2F",1,2023-05-10,4,"new",129
2023,"3543_1_2F",1,2023-05-10,4,"new",129
2023,"3543_1_2F",1,2023-06-04,7,"lost",150
2023,"3567_1_3I",1,2023-05-10,4,"new",129
2023,"3567_1_3I",1,2023-05-10,4,"new",129
2023,"3567_1_3I",1,2023-05-15,5,"new",136
2023,"3567_1_3I",1,2023-05-15,5,"new",136
2023,"3567_1_3I",1,2023-05-24,6,"lost",143
2023,"3567_1_3I",1,2023-06-04,7,"lost",150
2023,"3583_1_2I",1,2023-05-10,4,"new",129
2023,"3599_1_0J",1,2023-05-04,3,"new",122
2023,"3599_1_0J",1,2023-05-10,4,"new",129
2023,"3599_1_0J",1,2023-06-04,7,"lost",150
2023,"3608_1_3C",1,2023-05-10,4,"new",129
2023,"3608_1_3C",1,2023-05-15,5,"new",136
2023,"3608_1_3C",1,2023-05-15,5,"new",136
2023,"3610_1_0D",1,2023-05-04,3,"new",122
2023,"3610_1_0D",1,2023-05-04,3,"new",122
2023,"3610_1_0D",1,2023-05-15,5,"new",136
2023,"3610_1_0D",1,2023-05-15,5,"new",136
2023,"3610_1_0D",1,2023-05-15,5,"new",136
2023,"3610_1_0D",1,2023-05-15,5,"new",136
2023,"3610_1_0D",1,2023-06-04,7,"lost",150
2023,"3610_1_0D",1,2023-06-04,7,"lost",150
2023,"3611_1_6I",1,2023-04-26,2,"new",115
2023,"3611_1_6I",1,2023-05-04,3,"new",122
2023,"3611_1_6I",1,2023-06-04,7,"lost",150
2023,"3627_1_6I",1,2023-05-10,4,"new",129
2023,"3627_1_6I",1,2023-06-04,7,"lost",150
2023,"3629_1_4I",1,2023-05-10,4,"new",129
2023,"3645_1_5I",1,2023-05-10,4,"new",129
2023,"3687_1_4I",1,2023-05-10,4,"new",129
2023,"3687_1_4I",1,2023-05-24,6,"new",143
2023,"3687_1_4I",1,2023-06-04,7,"lost",150
2023,"3692_1_7E",1,2023-05-04,3,"new",122
2023,"3692_1_7E",1,2023-06-04,7,"lost",150
2023,"3728_1_4E",1,2023-05-04,3,"new",122
2023,"3728_1_4E",1,2023-06-04,7,"lost",150
2023,"3741_1_5J",1,2023-05-04,3,"new",122
2023,"3741_1_5J",1,2023-05-04,3,"new",122
2023,"3741_1_5J",1,2023-05-10,4,"new",129
2023,"3741_1_5J",1,2023-05-10,4,"new",129
2023,"3741_1_5J",1,2023-05-10,4,"new",129
2023,"3741_1_5J",1,2023-05-24,6,"new",143
2023,"3741_1_5J",1,2023-06-04,7,"lost",150
2023,"3741_1_5J",1,2023-06-04,7,"lost",150
2023,"3744_1_8B",1,2023-05-15,5,"new",136
2023,"3744_1_8B",1,2023-06-04,7,"lost",150
2023,"3763_1_12A",1,2023-05-04,3,"new",122
2023,"3763_1_12A",1,2023-05-10,4,"new",129
2023,"3763_1_12A",1,2023-05-15,5,"new",136
2023,"3782_1_0I",1,2023-05-10,4,"new",129
2023,"3782_1_0I",1,2023-06-04,7,"lost",150
2023,"3814_1_9J",1,2023-05-15,5,"new",136
2023,"3814_1_9J",1,2023-05-15,5,"new",136
2023,"3814_1_9J",1,2023-06-04,7,"lost",150
2023,"3814_1_9J",1,2023-06-04,7,"lost",150
2023,"3850_1_17E",1,2023-05-04,3,"new",122
2023,"3860_1_3C",1,2023-05-10,4,"new",129
2023,"3879_1_3C",1,2023-05-10,4,"new",129
2023,"3902_1_16I",1,2023-05-04,3,"new",122
2023,"3930_1_7H",1,2023-05-10,4,"new",129
2023,"3930_1_7H",1,2023-05-10,4,"new",129
2023,"3930_1_7H",1,2023-06-04,7,"lost",150
2023,"3935_1_4H",1,2023-05-10,4,"new",129
2023,"3935_1_4H",1,2023-05-10,4,"new",129
2023,"3935_1_4H",1,2023-06-04,7,"lost",150
2023,"7533_1_3E",1,2023-05-10,4,"new",129
2023,"7599_1_1F",1,2023-05-10,4,"new",129
2023,"3155_2_16A",2,2023-05-04,3,"new",122
2023,"3155_2_16A",2,2023-05-10,4,"new",129
2023,"3156_2_11E",2,2023-05-04,3,"new",122
2023,"3156_2_11E",2,2023-05-15,5,"new",136
2023,"3156_2_11E",2,2023-06-04,7,"lost",150
2023,"3157_2_19F",2,2023-05-10,4,"new",129
2023,"3157_2_19F",2,2023-06-04,7,"lost",150
2023,"3159_2_13I",2,2023-05-04,3,"new",122
2023,"3159_2_13I",2,2023-05-04,3,"new",122
2023,"3159_2_13I",2,2023-05-10,4,"new",129
2023,"3159_2_13I",2,2023-05-15,5,"new",136
2023,"3159_2_13I",2,2023-05-15,5,"new",136
2023,"3159_2_13I",2,2023-05-15,5,"new",136
2023,"3159_2_13I",2,2023-05-24,6,"lost",143
2023,"3159_2_13I",2,2023-05-24,6,"lost",143
2023,"3163_2_11E",2,2023-05-04,3,"new",122
2023,"3163_2_11E",2,2023-06-04,7,"new",150
2023,"3163_2_11E",2,2023-06-04,7,"lost",150
2023,"3164_2_14B",2,2023-05-04,3,"new",122
2023,"3164_2_14B",2,2023-06-04,7,"lost",150
2023,"3166_2_11B",2,2023-04-19,1,"new",108
2023,"3166_2_11B",2,2023-05-04,3,"new",122
2023,"3166_2_11B",2,2023-05-04,3,"new",122
2023,"3166_2_11B",2,2023-05-24,6,"lost",143
2023,"3168_2_14J",2,2023-05-04,3,"new",122
2023,"3168_2_14J",2,2023-05-10,4,"new",129
2023,"3168_2_14J",2,2023-06-04,7,"lost",150
2023,"3169_2_13J",2,2023-05-04,3,"new",122
2023,"3172_2_17A",2,2023-05-04,3,"new",122
2023,"3172_2_17A",2,2023-05-15,5,"new",136
2023,"3172_2_17A",2,2023-06-04,7,"lost",150
2023,"3172_2_17A",2,2023-06-04,7,"lost",150
2023,"3175_2_15A",2,2023-05-04,3,"new",122
2023,"3175_2_15A",2,2023-05-10,4,"new",129
2023,"3175_2_15A",2,2023-05-24,6,"lost",143
2023,"3185_2_18C",2,2023-05-04,3,"new",122
2023,"3185_2_18C",2,2023-05-10,4,"new",129
2023,"3185_2_18C",2,2023-06-04,7,"lost",150
2023,"3185_2_18C",2,2023-06-04,7,"lost",150
2023,"3186_2_18D",2,2023-05-04,3,"new",122
2023,"3188_2_19B",2,2023-05-04,3,"new",122
2023,"3352_2_19I",2,2023-05-04,3,"new",122
2023,"3352_2_19I",2,2023-05-24,6,"lost",143
2023,"3413_2_2E",2,2023-05-04,3,"new",122
2023,"3413_2_2E",2,2023-06-04,7,"lost",150
2023,"3477_2_5C",2,2023-05-10,4,"new",129
2023,"3477_2_5C",2,2023-05-24,6,"lost",143
2023,"3480_2_3G",2,2023-05-04,3,"new",122
2023,"3502_2_7C",2,2023-05-04,3,"new",122
2023,"3502_2_7C",2,2023-06-04,7,"lost",150
2023,"3519_2_8G",2,2023-05-04,3,"new",122
2023,"3519_2_8G",2,2023-05-24,6,"lost",143
2023,"3522_2_4E",2,2023-05-04,3,"new",122
2023,"3531_2_9A",2,2023-05-15,5,"new",136
2023,"3531_2_9A",2,2023-06-04,7,"lost",150
2023,"3550_2_9J",2,2023-05-04,3,"new",122
2023,"3550_2_9J",2,2023-05-15,5,"new",136
2023,"3562_2_19I",2,2023-05-04,3,"new",122
2023,"3562_2_19I",2,2023-06-04,7,"lost",150
2023,"3597_2_8I",2,2023-04-26,2,"new",115
2023,"3597_2_8I",2,2023-05-10,4,"new",129
2023,"3597_2_8I",2,2023-06-04,7,"lost",150
2023,"3703_2_7C",2,2023-05-15,5,"new",136
2023,"3751_2_8A",2,2023-05-04,3,"new",122
2023,"3751_2_8A",2,2023-06-04,7,"lost",150
2023,"3858_2_6B",2,2023-05-04,3,"new",122
2023,"3858_2_6B",2,2023-05-24,6,"lost",143
2023,"7560_2_18J",2,2023-05-10,4,"new",129
2023,"3015_3_0F",3,2023-05-04,3,"new",122
2023,"3015_3_0F",3,2023-05-15,5,"new",136
2023,"3015_3_0F",3,2023-05-15,5,"new",136
2023,"3015_3_0F",3,2023-06-04,7,"lost",150
2023,"3056_3_1B",3,2023-05-04,3,"new",122
2023,"3056_3_1B",3,2023-06-04,7,"lost",150
2023,"3081_3_1A",3,2023-05-10,4,"new",129
2023,"3081_3_1A",3,2023-06-04,7,"lost",150
2023,"3304_3_4C",3,2023-05-04,3,"new",122
2023,"3313_3_4A",3,2023-05-10,4,"new",129
2023,"3313_3_4A",3,2023-06-04,7,"lost",150
2023,"3349_3_1F",3,2023-05-04,3,"new",122
2023,"3349_3_1F",3,2023-05-15,5,"new",136
2023,"3349_3_1F",3,2023-05-15,5,"new",136
2023,"3462_3_2A",3,2023-04-26,2,"new",115
2023,"3462_3_2A",3,2023-05-10,4,"new",129
2023,"3462_3_2A",3,2023-06-04,7,"lost",150
2023,"3462_3_2A",3,2023-06-04,7,"lost",150
2023,"3624_3_0D",3,2023-05-10,4,"new",129
2023,"3651_3_3A",3,2023-05-04,3,"new",122
2023,"3759_3_15A",3,2023-04-26,2,"new",115
2023,"3759_3_15A",3,2023-05-04,3,"new",122
2023,"3759_3_15A",3,2023-05-15,5,"new",136
2023,"3759_3_15A",3,2023-05-25,6,"lost",143
2023,"3759_3_15A",3,2023-06-04,7,"lost",150
2023,"3796_3_6E",3,2023-05-04,3,"new",122
2023,"3796_3_6E",3,2023-06-04,7,"lost",150
2023,"3797_3_4I",3,2023-05-04,3,"new",122
2023,"3797_3_4I",3,2023-05-25,6,"new",143
2023,"3797_3_4I",3,2023-06-04,7,"lost",150
2023,"3799_3_3C",3,2023-05-10,4,"new",129
2023,"3831_3_3C",3,2023-05-04,3,"new",122
2023,"3831_3_3C",3,2023-05-15,5,"new",136
2023,"3831_3_3C",3,2023-06-04,7,"lost",150
2023,"3831_3_3C",3,2023-06-04,7,"lost",150
2023,"3846_3_7E",3,2023-05-04,3,"new",122
2023,"3846_3_7E",3,2023-05-15,5,"new",136
2023,"3906_3_1C",3,2023-05-04,3,"new",122
2023,"3906_3_1C",3,2023-06-04,7,"lost",150
2023,"3919_3_1B",3,2023-05-04,3,"new",122
2023,"7539_3_17B",3,2023-05-10,4,"new",129
2023,"7539_3_17B",3,2023-06-04,7,"lost",150
2023,"7548_3_9H",3,2023-04-26,2,"new",115
2023,"7548_3_9H",3,2023-05-04,3,"new",122
2023,"7548_3_9H",3,2023-05-10,4,"new",129
2023,"7548_3_9H",3,2023-06-04,7,"lost",150
2023,"7552_3_15D",3,2023-05-04,3,"new",122
2023,"7552_3_15D",3,2023-05-10,4,"new",129
2023,"7552_3_15D",3,2023-05-15,5,"new",136
2023,"7552_3_15D",3,2023-06-04,7,"lost",150
2023,"7552_3_15D",3,2023-06-04,7,"lost",150
2023,"7552_3_15D",3,2023-06-04,7,"lost",150
2023,"7565_3_18E",3,2023-05-15,5,"new",136
2023,"7573_3_3B",3,2023-05-04,3,"new",122
2023,"7573_3_3B",3,2023-05-15,5,"new",136
2023,"7670_3_7I",3,2023-05-04,3,"new",122
2023,"7684_3_15A",3,2023-05-04,3,"new",122
2023,"7684_3_15A",3,2023-05-10,4,"new",129
2023,"7684_3_15A",3,2023-05-25,6,"lost",143
2023,"7684_3_15A",3,2023-06-04,7,"lost",150
2023,"1411_4_8H",4,2023-04-19,1,"new",108
2023,"1411_4_8H",4,2023-05-04,3,"new",122
2023,"1411_4_8H",4,2023-05-04,3,"new",122
2023,"1411_4_8H",4,2023-05-26,6,"lost",143
2023,"2230_4_10J",4,2023-04-19,1,"new",108
2023,"2230_4_10J",4,2023-05-04,3,"new",122
2023,"2230_4_10J",4,2023-05-04,3,"new",122
2023,"2230_4_10J",4,2023-05-26,6,"lost",143
2023,"3122_4_8J",4,2023-05-04,3,"new",122
2023,"3122_4_8J",4,2023-05-04,3,"new",122
2023,"3122_4_8J",4,2023-05-15,5,"new",136
2023,"3122_4_8J",4,2023-05-15,5,"new",136
2023,"3122_4_8J",4,2023-05-26,6,"lost",143
2023,"3182_4_17H",4,2023-05-04,3,"new",122
2023,"3364_4_3J",4,2023-04-26,2,"new",115
2023,"3364_4_3J",4,2023-05-04,3,"new",122
2023,"3364_4_3J",4,2023-05-04,3,"new",122
2023,"3364_4_3J",4,2023-05-10,4,"new",129
2023,"3364_4_3J",4,2023-05-15,5,"new",136
2023,"3364_4_3J",4,2023-05-26,6,"lost",143
2023,"3596_4_2H",4,2023-04-19,1,"new",108
2023,"3596_4_2H",4,2023-05-10,4,"new",129
2023,"3656_4_0C",4,2023-05-15,5,"new",136
2023,"3730_4_0J",4,2023-05-04,3,"new",122
2023,"3786_4_8H",4,2023-05-10,4,"new",129
2023,"3787_4_3I",4,2023-05-10,4,"new",129
2023,"7550_4_0H",4,2023-04-26,2,"new",115
2023,"7550_4_0H",4,2023-05-10,4,"new",129
2023,"7550_4_0H",4,2023-06-02,7,"lost",150
2023,"7591_4_9J",4,2023-05-04,3,"new",122
2023,"7591_4_9J",4,2023-05-15,5,"new",136
2023,"7591_4_9J",4,2023-06-02,7,"lost",150
2023,"7696_4_0A",4,2023-04-19,1,"new",108
2023,"7696_4_0A",4,2023-04-26,2,"new",115
2023,"7696_4_0A",4,2023-05-04,3,"new",122
2023,"7696_4_0A",4,2023-05-04,3,"new",122
2023,"7696_4_0A",4,2023-06-02,7,"lost",150
2023,"7696_4_0A",4,2023-06-02,7,"lost",150
2023,"3010_5_16E",5,2023-04-26,2,"new",115
2023,"3067_5_17D",5,2023-04-26,2,"new",115
2023,"3108_5_1I",5,2023-05-04,3,"new",122
2023,"3108_5_1I",5,2023-05-15,5,"new",136
2023,"3120_5_8G",5,2023-05-04,3,"new",122
2023,"3120_5_8G",5,2023-05-04,3,"new",122
2023,"3120_5_8G",5,2023-05-24,6,"lost",143
2023,"3120_5_8G",5,2023-05-24,6,"lost",143
2023,"3125_5_2I",5,2023-04-26,2,"new",115
2023,"3125_5_2I",5,2023-05-10,4,"new",129
2023,"3125_5_2I",5,2023-05-24,6,"lost",143
2023,"3127_5_17B",5,2023-04-26,2,"new",115
2023,"3135_5_19C",5,2023-04-26,2,"new",115
2023,"3144_5_15J",5,2023-04-26,2,"new",115
2023,"3148_5_3D",5,2023-05-04,3,"new",122
2023,"3148_5_3D",5,2023-05-15,5,"new",136
2023,"3148_5_3D",5,2023-05-24,6,"lost",143
2023,"3148_5_3D",5,2023-06-04,7,"lost",150
2023,"3152_5_0H",5,2023-04-19,1,"new",108
2023,"3152_5_0H",5,2023-05-04,3,"new",122
2023,"3152_5_0H",5,2023-05-24,6,"lost",143
2023,"3153_5_15D",5,2023-04-26,2,"new",115
2023,"3161_5_2G",5,2023-05-04,3,"new",122
2023,"3161_5_2G",5,2023-05-04,3,"new",122
2023,"3161_5_2G",5,2023-05-24,6,"lost",143
2023,"3187_5_18H",5,2023-04-26,2,"new",115
2023,"3191_5_6E",5,2023-05-04,3,"new",122
2023,"3193_5_3B",5,2023-05-04,3,"new",122
2023,"3193_5_3B",5,2023-05-24,6,"lost",143
2023,"3195_5_1A",5,2023-05-04,3,"new",122
2023,"3195_5_1A",5,2023-05-10,4,"new",129
2023,"3195_5_1A",5,2023-05-24,6,"new",143
2023,"3195_5_1A",5,2023-05-24,6,"lost",143
2023,"3195_5_1A",5,2023-05-24,6,"lost",143
2023,"3195_5_1A",5,2023-06-04,7,"lost",150
2023,"3196_5_5C",5,2023-04-26,2,"new",115
2023,"3196_5_5C",5,2023-04-26,2,"new",115
2023,"3196_5_5C",5,2023-05-10,4,"new",129
2023,"3196_5_5C",5,2023-05-10,4,"new",129
2023,"3196_5_5C",5,2023-06-04,7,"lost",150
2023,"3196_5_5C",5,2023-06-04,7,"lost",150
2023,"3197_5_3A",5,2023-05-04,3,"new",122
2023,"3197_5_3A",5,2023-05-04,3,"new",122
2023,"3197_5_3A",5,2023-05-10,4,"new",129
2023,"3197_5_3A",5,2023-05-15,5,"new",136
2023,"3197_5_3A",5,2023-06-04,7,"lost",150
2023,"3197_5_3A",5,2023-06-04,7,"lost",150
2023,"3199_5_4A",5,2023-04-19,1,"new",108
2023,"3199_5_4A",5,2023-05-04,3,"new",122
2023,"3199_5_4A",5,2023-05-15,5,"new",136
2023,"3199_5_4A",5,2023-05-15,5,"new",136
2023,"3199_5_4A",5,2023-05-24,6,"lost",143
2023,"3199_5_4A",5,2023-06-04,7,"lost",150
2023,"3200_5_4E",5,2023-04-26,2,"new",115
2023,"3200_5_4E",5,2023-05-04,3,"new",122
2023,"3200_5_4E",5,2023-06-04,7,"lost",150
2023,"3338_5_3I",5,2023-05-04,3,"new",122
2023,"3338_5_3I",5,2023-05-10,4,"new",129
2023,"3338_5_3I",5,2023-05-10,4,"new",129
2023,"3338_5_3I",5,2023-05-24,6,"lost",143
2023,"3465_5_3B",5,2023-04-26,2,"new",115
2023,"3465_5_3B",5,2023-05-10,4,"new",129
2023,"3465_5_3B",5,2023-05-24,6,"lost",143
2023,"3466_5_4B",5,2023-05-04,3,"new",122
2023,"3466_5_4B",5,2023-06-04,7,"lost",150
2023,"3468_5_0I",5,2023-04-26,2,"new",115
2023,"3468_5_0I",5,2023-05-15,5,"new",136
2023,"3468_5_0I",5,2023-06-04,7,"lost",150
2023,"3473_5_18F",5,2023-04-26,2,"new",115
2023,"3476_5_11F",5,2023-04-26,2,"new",115
2023,"3484_5_5I",5,2023-04-26,2,"new",115
2023,"3484_5_5I",5,2023-06-04,7,"lost",150
2023,"3488_5_13J",5,2023-04-19,1,"new",108
2023,"3488_5_13J",5,2023-04-19,1,"new",108
2023,"3488_5_13J",5,2023-04-26,2,"new",115
2023,"3499_5_1H",5,2023-04-26,2,"new",115
2023,"3499_5_1H",5,2023-05-15,5,"new",136
2023,"3499_5_1H",5,2023-05-24,6,"lost",143
2023,"3546_5_9G",5,2023-05-04,3,"new",122
2023,"3560_5_3B",5,2023-04-19,1,"new",108
2023,"3560_5_3B",5,2023-04-26,2,"new",115
2023,"3560_5_3B",5,2023-05-04,3,"new",122
2023,"3560_5_3B",5,2023-05-10,4,"new",129
2023,"3560_5_3B",5,2023-05-15,5,"new",136
2023,"3560_5_3B",5,2023-05-24,6,"lost",143
2023,"3560_5_3B",5,2023-05-24,6,"lost",143
2023,"3560_5_3B",5,2023-05-24,6,"lost",143
2023,"3560_5_3B",5,2023-05-24,6,"lost",143
2023,"3566_5_14I",5,2023-04-26,2,"new",115
2023,"3644_5_9H",5,2023-04-26,2,"new",115
2023,"3644_5_9H",5,2023-04-26,2,"new",115
2023,"3644_5_9H",5,2023-05-04,3,"new",122
2023,"3644_5_9H",5,2023-05-10,4,"new",129
2023,"3644_5_9H",5,2023-06-04,7,"lost",150
2023,"3644_5_9H",5,2023-06-04,7,"lost",150
2023,"3663_5_19J",5,2023-04-26,2,"new",115
2023,"3685_5_19B",5,2023-04-26,2,"new",115
2023,"3697_5_17H",5,2023-04-19,1,"new",108
2023,"3708_5_6G",5,2023-04-26,2,"new",115
2023,"3708_5_6G",5,2023-05-24,6,"lost",143
2023,"3714_5_7I",5,2023-04-26,2,"new",115
2023,"3714_5_7I",5,2023-05-10,4,"new",129
2023,"3714_5_7I",5,2023-06-04,7,"lost",150
2023,"3788_5_0G",5,2023-04-26,2,"new",115
2023,"3788_5_0G",5,2023-05-04,3,"new",122
2023,"3788_5_0G",5,2023-05-24,6,"lost",143
2023,"3788_5_0G",5,2023-06-04,7,"lost",150
2023,"3807_5_10I",5,2023-04-19,1,"new",108
2023,"3810_5_9C",5,2023-05-04,3,"new",122
2023,"3810_5_9C",5,2023-05-04,3,"new",122
2023,"3810_5_9C",5,2023-05-10,4,"new",129
2023,"3810_5_9C",5,2023-05-15,5,"new",136
2023,"3810_5_9C",5,2023-06-04,7,"lost",150
2023,"3810_5_9C",5,2023-06-04,7,"lost",150
2023,"3820_5_4D",5,2023-05-04,3,"new",122
2023,"3820_5_4D",5,2023-05-15,5,"new",136
2023,"3820_5_4D",5,2023-06-04,7,"lost",150
2023,"3833_5_17B",5,2023-04-26,2,"new",115
2023,"3869_5_18C",5,2023-04-26,2,"new",115
2023,"3877_5_3J",5,2023-04-26,2,"new",115
2023,"3877_5_3J",5,2023-06-04,7,"lost",150
2023,"3888_5_18J",5,2023-04-19,1,"new",108
2023,"3896_5_10G",5,2023-04-19,1,"new",108
2023,"3941_5_8C",5,2023-04-26,2,"new",115
2023,"3941_5_8C",5,2023-04-26,2,"new",115
2023,"3941_5_8C",5,2023-04-26,2,"new",115
2023,"3941_5_8C",5,2023-05-04,3,"new",122
2023,"3941_5_8C",5,2023-05-04,3,"new",122
2023,"3941_5_8C",5,2023-05-04,3,"new",122
2023,"3941_5_8C",5,2023-05-04,3,"new",122
2023,"3941_5_8C",5,2023-05-10,4,"new",129
2023,"3941_5_8C",5,2023-05-24,6,"lost",143
2023,"3941_5_8C",5,2023-05-24,6,"lost",143
2023,"3941_5_8C",5,2023-05-24,6,"lost",143
2023,"3941_5_8C",5,2023-06-04,7,"lost",150
2023,"3941_5_8C",5,2023-06-04,7,"lost",150
2023,"3987_5_3G",5,2023-04-19,1,"new",108
2023,"3987_5_3G",5,2023-05-10,4,"new",129
2023,"3987_5_3G",5,2023-05-10,4,"new",129
2023,"3987_5_3G",5,2023-06-04,7,"lost",150
2023,"5017_5_6H",5,2023-05-04,3,"new",122
2023,"5017_5_6H",5,2023-05-24,6,"lost",143
2023,"5021_5_5E",5,2023-04-26,2,"new",115
2023,"5021_5_5E",5,2023-05-04,3,"new",122
2023,"5021_5_5E",5,2023-05-24,6,"lost",143
2023,"5021_5_5E",5,2023-06-04,7,"lost",150
2023,"5022_5_9F",5,2023-04-26,2,"new",115
2023,"5022_5_9F",5,2023-06-04,7,"lost",150
2023,"5026_5_3D",5,2023-05-04,3,"new",122
2023,"5026_5_3D",5,2023-05-10,4,"new",129
2023,"5026_5_3D",5,2023-05-24,6,"lost",143
2023,"5026_5_3D",5,2023-05-24,6,"lost",143
2023,"5027_5_1H",5,2023-05-15,5,"new",136
2023,"5027_5_1H",5,2023-06-04,7,"lost",150
2023,"5034_5_10H",5,2023-04-26,2,"new",115
2023,"5043_5_16D",5,2023-04-26,2,"new",115
2023,"7512_5_2G",5,2023-05-04,3,"new",122
2023,"7512_5_2G",5,2023-05-24,6,"lost",143
2023,"7512_5_3D",5,2023-05-10,4,"new",129
2023,"7522_5_3E",5,2023-05-04,3,"new",122
2023,"7522_5_3E",5,2023-05-15,5,"new",136
2023,"7524_5_6H",5,2023-05-04,3,"new",122
2023,"7524_5_6H",5,2023-05-24,6,"lost",143
2023,"7542_5_8D",5,2023-05-10,4,"new",129
2023,"7542_5_8D",5,2023-06-04,7,"lost",150
