"plantid","Year","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note","obs.alive","surv"
"3300_14",2021,14,TRUE,FALSE,FALSE,1,9.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3300_14",2022,14,TRUE,FALSE,FALSE,1,25,0,,,,"","","",FALSE,"",TRUE,TRUE
"3300_14",2023,14,TRUE,TRUE,TRUE,3,18,1,1,46,1,"123","","",FALSE,"",TRUE,TRUE
"3300_14",2024,14,TRUE,TRUE,TRUE,3,14,2,1,0,2,"110; 138","","",FALSE,"counted on 6-Jun; plant/umbels gone;",TRUE,TRUE
"3303_15",2016,15,TRUE,FALSE,FALSE,4,12,1,,,,"","","",FALSE,"",TRUE,TRUE
"3303_15",2017,15,TRUE,FALSE,FALSE,3,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3303_15",2018,15,TRUE,FALSE,FALSE,4,13.5,3,,,,"","","",FALSE,"",TRUE,TRUE
"3303_15",2019,15,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3303_15",2020,15,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3303_15",2021,15,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3303_15",2022,15,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3303_15",2023,15,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3304_3",2016,3,TRUE,FALSE,FALSE,3,11,1,,,,"","Dead leaves","",FALSE,"",TRUE,TRUE
"3304_3",2017,3,TRUE,FALSE,FALSE,2,13,1,,,,"","","",FALSE,"",TRUE,TRUE
"3304_3",2018,3,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3304_3",2019,3,TRUE,FALSE,FALSE,0,,,,,,"","","",FALSE,"",FALSE,FALSE
"3304b_3",2020,3,TRUE,FALSE,FALSE,1,10.7,0,,,,"","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3304b_3",2021,3,TRUE,TRUE,TRUE,3,19,1,1,26,1,"118","next to 3831","; tag changed after survival gap length NA",TRUE,";;",TRUE,TRUE
"3304b_3",2022,3,TRUE,TRUE,TRUE,4,22,2,2,0,2,"117; 145","next to 3831","; tag changed after survival gap length NA",TRUE,";",TRUE,TRUE
"3304b_3",2022,3,TRUE,TRUE,TRUE,4,22,2,1,106,2,"117; 145","next to 3831","; tag changed after survival gap length NA",TRUE,";",TRUE,TRUE
"3304b_3",2023,3,TRUE,TRUE,TRUE,3,29,1,1,78,1,"123","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3304b_3",2024,3,TRUE,TRUE,TRUE,4,19,2,1,0,2,"110; 131","","; tag changed after survival gap length NA",TRUE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3305_14",2021,14,TRUE,TRUE,TRUE,2,15,1,1,4,1,"125","","",FALSE,";;",TRUE,TRUE
"3305_14",2022,14,TRUE,TRUE,TRUE,2,14,1,1,2,1,"117","","",FALSE,";",TRUE,TRUE
"3305_14",2023,14,TRUE,TRUE,TRUE,3,16,2,1,66,2,"123; 130","","",FALSE,"",TRUE,TRUE
"3305_14",2023,14,TRUE,TRUE,TRUE,3,16,2,2,26,2,"123; 130","","",FALSE,"",TRUE,TRUE
"3305_14",2024,14,TRUE,TRUE,TRUE,3,5,2,1,48,2,"96; 117","basal leaf gone","",FALSE,"counted on 6-Jun; no sign of second umbel",TRUE,TRUE
"3308_7",2017,7,TRUE,FALSE,FALSE,1,19,1,,,,"","","",FALSE,"",TRUE,TRUE
"3308_7",2018,7,TRUE,FALSE,FALSE,2,13,1,,,,"","","",FALSE,"",TRUE,TRUE
"3308_7",2019,7,TRUE,FALSE,FALSE,3,12,2,,,,"","","",FALSE,"",TRUE,TRUE
"3308_7",2020,7,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3308_7",2021,7,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3308_7",2022,7,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3308_7",2023,7,TRUE,FALSE,FALSE,,,,,,,"","NPNT > 2 years","",FALSE,"",FALSE,FALSE
"3308_7",2024,7,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3313_3",2016,3,TRUE,FALSE,FALSE,1,2.4,1,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2017,3,TRUE,FALSE,FALSE,3,8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2018,3,TRUE,FALSE,FALSE,2,14.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2019,3,TRUE,FALSE,FALSE,4,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2020,3,TRUE,FALSE,FALSE,1,10.7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2021,3,TRUE,FALSE,FALSE,3,18.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3313_3",2022,3,TRUE,TRUE,TRUE,2,18,1,1,78,1,"138","","",FALSE,";",TRUE,TRUE
"3313_3",2023,3,TRUE,TRUE,TRUE,2,26,1,1,0,1,"130","","",FALSE,"",TRUE,TRUE
"3313_3",2024,3,TRUE,FALSE,FALSE,1,21.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3319_6",2017,6,TRUE,FALSE,FALSE,3,15,1,,,,"","Killed","",FALSE,"",TRUE,TRUE
"3319_6",2018,6,TRUE,FALSE,FALSE,6,21,1,,,,"","","",FALSE,"",TRUE,TRUE
"3319_6",2019,6,TRUE,FALSE,FALSE,4,15.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3319_6",2020,6,TRUE,FALSE,FALSE,6,16.6,2,,,,"","half came out of the ground","",FALSE,"",TRUE,TRUE
"3319_6",2021,6,TRUE,TRUE,FALSE,5,18,4,,,4,"125; 125; 132; 132","","",FALSE,"",TRUE,TRUE
"3319_6",2022,6,TRUE,TRUE,TRUE,7,16.5,5,2,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds","",FALSE,";",TRUE,TRUE
"3319_6",2022,6,TRUE,TRUE,TRUE,7,16.5,5,5,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds","",FALSE,";",TRUE,TRUE
"3319_6",2022,6,TRUE,TRUE,TRUE,7,16.5,5,4,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds","",FALSE,";",TRUE,TRUE
"3319_6",2022,6,TRUE,TRUE,TRUE,7,16.5,5,3,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds","",FALSE,";",TRUE,TRUE
"3319_6",2022,6,TRUE,TRUE,TRUE,7,16.5,5,1,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds","",FALSE,";",TRUE,TRUE
"3319_6",2023,6,TRUE,TRUE,TRUE,2,23,1,1,0,1,"144","new flower this week!","",FALSE,"",TRUE,TRUE
"3319_6",2024,6,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3321_4",2021,4,TRUE,TRUE,FALSE,5,18,3,,,3,"118; 118; 125","","",FALSE,"",TRUE,TRUE
"3321_4",2022,4,TRUE,FALSE,FALSE,5,29.5,2,,,,"","next to 3732","",FALSE,"",TRUE,TRUE
"3321_4",2023,4,TRUE,FALSE,FALSE,0,,,,,,"","NP-- lots of digging by rodents (?) in area. Next to 3732.","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3321_4",2024,4,TRUE,FALSE,FALSE,1,19.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3323_2",2017,2,TRUE,FALSE,FALSE,1,9.5,0,,,,"","new tag (old tag = 3500)","",FALSE,"",TRUE,TRUE
"3323_2",2018,2,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3323_2",2019,2,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3323_2",2020,2,TRUE,FALSE,FALSE,2,13.1,1,,,,"","","",FALSE,"",TRUE,TRUE
"3323_2",2021,2,TRUE,FALSE,FALSE,1,7.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3323_2",2022,2,TRUE,FALSE,FALSE,0,,,,,,"","NP.","",FALSE,"",FALSE,FALSE
"3323_2",2023,2,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3326_14",2018,14,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3326_14",2019,14,TRUE,FALSE,FALSE,2,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3326_14",2020,14,TRUE,FALSE,FALSE,1,11.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3326_14",2021,14,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3326_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag pulled","",FALSE,"",FALSE,FALSE
"3327_7",2017,7,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3327_7",2018,7,TRUE,FALSE,FALSE,1,18.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3327_7",2019,7,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3327_7",2020,7,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3327_7",2021,7,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3327_7",2022,7,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3328_5",2016,5,TRUE,FALSE,FALSE,6,5.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3328_5",2017,5,TRUE,FALSE,FALSE,10,17,5,,,,"","","",FALSE,"",TRUE,TRUE
"3328_5",2018,5,TRUE,FALSE,FALSE,2,11.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3328_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3328_5",2020,5,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3328_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3328_5",2022,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3328_5",2023,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. NPNT in 2022. Was tag pulled in 2023?","",FALSE,"",FALSE,FALSE
"3328_5",2024,5,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3329_5",2017,5,TRUE,FALSE,FALSE,3,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3329_5",2018,5,TRUE,FALSE,FALSE,2,7.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3329_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3329_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3329_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3329_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3330_5",2016,5,TRUE,FALSE,FALSE,3,5.7,1,,,,"","","",FALSE,"",TRUE,TRUE
"3330_5",2017,5,TRUE,FALSE,FALSE,1,10,1,,,,"","","",FALSE,"",TRUE,TRUE
"3330_5",2018,5,TRUE,FALSE,FALSE,1,8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3330_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3330_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3330_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3330_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3331_5",2017,5,TRUE,FALSE,FALSE,3,9,1,,,,"","","",FALSE,"",TRUE,TRUE
"3331_5",2018,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3331_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3331_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3331b_5",2021,5,TRUE,FALSE,FALSE,1,14.5,0,,,,"","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3331b_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag really burried","; tag changed after survival gap length NA",TRUE,"",FALSE,FALSE
"3331b_5",2023,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","; tag changed after survival gap length NA",TRUE,"",FALSE,FALSE
"3332_15",2016,15,TRUE,FALSE,FALSE,6,10.5,3,,,,"","","",FALSE,"",TRUE,TRUE
"3332_15",2017,15,TRUE,FALSE,FALSE,3,16,2,,,,"","","",FALSE,"",TRUE,TRUE
"3332_15",2018,15,TRUE,FALSE,FALSE,5,22,1,,,,"","","",FALSE,"",TRUE,TRUE
"3332_15",2019,15,TRUE,FALSE,FALSE,3,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3332_15",2020,15,TRUE,FALSE,FALSE,2,13.6,0,,,,"","had 1-eaten","",FALSE,"",TRUE,TRUE
"3332_15",2021,15,TRUE,TRUE,FALSE,1,18,1,,,1,"132","","",FALSE,"",TRUE,TRUE
"3332_15",2022,15,TRUE,FALSE,FALSE,3,21,0,,,,"","next to 3940","",FALSE,"",TRUE,TRUE
"3332_15",2023,15,TRUE,FALSE,FALSE,1,15,1,,,,"","next to 3940","",FALSE,"",TRUE,TRUE
"3332_15",2024,15,TRUE,TRUE,TRUE,3,24,1,1,0,1,"124","is RSP in phen","",FALSE,"counted on 6-Jun; plant/umbels gone;",TRUE,TRUE
"3333_13",2016,13,TRUE,FALSE,FALSE,3,1.7,1,,,,"","","",FALSE,"",TRUE,TRUE
"3333_13",2017,13,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3333_13",2018,13,TRUE,FALSE,FALSE,2,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3333_13",2019,13,TRUE,FALSE,FALSE,2,8,1,,,,"","","",FALSE,"",TRUE,TRUE
"3333_13",2020,13,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3333_13",2021,13,TRUE,FALSE,FALSE,,,,,,,"","NPNT","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3333_13",2022,13,TRUE,TRUE,TRUE,2,7.5,2,2,12,2,"152; 152","","",FALSE,";",TRUE,TRUE
"3333_13",2022,13,TRUE,TRUE,TRUE,2,7.5,2,1,2,2,"152; 152","","",FALSE,";",TRUE,TRUE
"3333_13",2023,13,TRUE,FALSE,FALSE,3,6,2,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3333_13",2024,13,TRUE,FALSE,FALSE,3,13,1,,,,"","not in phen because on boundary; flp 22 may","",FALSE,"",TRUE,TRUE
"3334_5",2016,5,TRUE,FALSE,FALSE,,,1,,,,"","","",FALSE,"",TRUE,TRUE
"3334_5",2017,5,TRUE,FALSE,FALSE,4,15.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3334_5",2018,5,TRUE,FALSE,FALSE,3,14.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3334_5",2019,5,TRUE,FALSE,FALSE,3,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3334_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3334_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3334_5",2022,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3334_5",2023,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3336_13",2016,13,TRUE,FALSE,FALSE,3,4,1,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2017,13,TRUE,FALSE,FALSE,5,13,2,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2018,13,TRUE,FALSE,FALSE,3,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2019,13,TRUE,FALSE,FALSE,2,12,1,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2020,13,TRUE,FALSE,FALSE,2,10.8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2021,13,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3336_13",2022,13,TRUE,TRUE,TRUE,2,18,1,1,10,1,"131","","",FALSE,";",TRUE,TRUE
"3336_13",2023,13,TRUE,TRUE,TRUE,4,10,4,3,28,4,"116; 116; 130; 130","2 umbels dead","",FALSE,"",TRUE,TRUE
"3336_13",2023,13,TRUE,TRUE,TRUE,4,10,4,1,66,4,"116; 116; 130; 130","2 umbels dead","",FALSE,"",TRUE,TRUE
"3336_13",2023,13,TRUE,TRUE,TRUE,4,10,4,2,36,4,"116; 116; 130; 130","2 umbels dead","",FALSE,"",TRUE,TRUE
"3336_13",2023,13,TRUE,TRUE,TRUE,4,10,4,4,0,4,"116; 116; 130; 130","2 umbels dead","",FALSE,"",TRUE,TRUE
"3336_13",2024,13,TRUE,TRUE,TRUE,4,18.5,2,1,2,4,"96; 96; 117; 117","","",FALSE,"counted on 15-Jun",TRUE,TRUE
"3336_13",2024,13,TRUE,TRUE,TRUE,4,18.5,2,2,38,4,"96; 96; 117; 117","","",FALSE,"counted on 15-Jun",TRUE,TRUE
"3338_5",2017,5,TRUE,FALSE,FALSE,3,10,2,,,,"","","",FALSE,"",TRUE,TRUE
"3338_5",2018,5,TRUE,FALSE,FALSE,3,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3338_5",2019,5,TRUE,FALSE,FALSE,1,14.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3338_5",2020,5,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3338_5",2021,5,TRUE,FALSE,FALSE,1,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3338_5",2022,5,TRUE,TRUE,TRUE,3,15,2,1,90,2,"110; 124","","",FALSE,";",TRUE,TRUE
"3338_5",2022,5,TRUE,TRUE,TRUE,3,15,2,2,0,2,"110; 124","","",FALSE,";",TRUE,TRUE
"3338_5",2023,5,TRUE,TRUE,TRUE,4,17,3,1,22,3,"123; 130; 130","","",FALSE,"",TRUE,TRUE
"3338_5",2023,5,TRUE,TRUE,TRUE,4,17,3,2,0,3,"123; 130; 130","","",FALSE,"",TRUE,TRUE
"3338_5",2024,5,TRUE,TRUE,TRUE,2,7,2,1,0,2,"103; 131","","",FALSE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3340_14",2016,14,TRUE,FALSE,FALSE,1,8.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3340_14",2017,14,TRUE,FALSE,FALSE,1,10.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3340_14",2018,14,TRUE,FALSE,FALSE,2,10.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3340_14",2019,14,TRUE,FALSE,FALSE,1,8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3340_14",2020,14,TRUE,FALSE,FALSE,2,6.8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3340_14",2021,14,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3340_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag pulled","",FALSE,"",FALSE,FALSE
"3341_15",2016,15,TRUE,FALSE,FALSE,3,4,1,,,,"","","",FALSE,"",TRUE,TRUE
"3341_15",2017,15,TRUE,FALSE,FALSE,3,23,0,,,,"","","",FALSE,"",TRUE,TRUE
"3341_15",2018,15,TRUE,FALSE,FALSE,2,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3341_15",2019,15,TRUE,FALSE,FALSE,1,24.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3341_15",2020,15,TRUE,FALSE,FALSE,1,17.4,0,,,,"","umbel eaten","",FALSE,"",TRUE,TRUE
"3341_15",2021,15,TRUE,TRUE,FALSE,2,9,2,,,2,"118; 118","","",FALSE,"",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,3,12,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,4,96,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,1,140,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,5,108,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,6,30,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,7,26,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2022,15,TRUE,TRUE,TRUE,10,24.5,7,2,94,7,"117; 117; 124; 124; 131; 159; 159","","",FALSE,";",TRUE,TRUE
"3341_15",2023,15,TRUE,FALSE,FALSE,6,17,5,,,,"","","",FALSE,"",TRUE,TRUE
"3341_15",2024,15,TRUE,TRUE,TRUE,5,26,3,1,0,5,"103; 103; 103; 117; 124","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3341_15",2024,15,TRUE,TRUE,TRUE,5,26,3,3,54,5,"103; 103; 103; 117; 124","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3341_15",2024,15,TRUE,TRUE,TRUE,5,26,3,2,134,5,"103; 103; 103; 117; 124","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3342_4",2016,4,TRUE,FALSE,FALSE,8,7.3,1,,,,"","Diversity plot","",FALSE,"",TRUE,TRUE
"3342_4",2017,4,TRUE,FALSE,FALSE,4,9,2,,,,"","Diversity Plot","",FALSE,"",TRUE,TRUE
"3342_4",2018,4,TRUE,FALSE,FALSE,4,9,2,,,,"","","",FALSE,"",TRUE,TRUE
"3342_4",2019,4,TRUE,FALSE,FALSE,4,11,3,,,,"","Diversity plot","",FALSE,"",TRUE,TRUE
"3342_4",2020,4,TRUE,FALSE,FALSE,5,11,3,,,,"","diversity plot","",FALSE,"",TRUE,TRUE
"3342_4",2021,4,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3342_4",2022,4,TRUE,FALSE,FALSE,1,9.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3342_4",2023,4,TRUE,FALSE,FALSE,4,20,1,,,,"","14D","",FALSE,"",TRUE,TRUE
"3342_4",2024,4,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3342_5",2016,5,TRUE,FALSE,FALSE,,,1,,,,"","No leaves, just an umbel","",FALSE,"",TRUE,TRUE
"3342_5",2017,5,TRUE,FALSE,FALSE,,,,,,,"","NP/NT","",FALSE,"",FALSE,FALSE
"3342_5",2018,5,TRUE,FALSE,FALSE,,,,,,,"","no plant no tag","",FALSE,"",FALSE,FALSE
"3342_5",2019,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3342_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3342_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3342_5",2022,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3342_5",2023,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT > 2 years.","",FALSE,"",FALSE,FALSE
"3342_5",2024,5,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3343_5",2016,5,TRUE,FALSE,FALSE,9,6.2,3,,,,"","","",FALSE,"",TRUE,TRUE
"3343_5",2017,5,TRUE,FALSE,FALSE,1,4.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3343_5",2018,5,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3343_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3343_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3343_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3343_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3345_6",2016,6,TRUE,FALSE,FALSE,12,6.6,2,,,,"","2 stalks","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2017,6,TRUE,FALSE,FALSE,6,16.5,3,,,,"","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2018,6,TRUE,FALSE,FALSE,1,16.5,0,,,,"","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2019,6,TRUE,FALSE,FALSE,4,13.5,3,,,,"","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2020,6,TRUE,FALSE,FALSE,2,15.3,2,,,,"","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2021,6,TRUE,TRUE,FALSE,8,18,3,,,3,"118; 125; 125","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2022,6,TRUE,FALSE,TRUE,8,19.5,5,1,148,,"","","fixed ycoor (was C)",TRUE,";",TRUE,TRUE
"3345_6",2022,6,TRUE,FALSE,TRUE,8,19.5,5,3,24,,"","","fixed ycoor (was C)",TRUE,";",TRUE,TRUE
"3345_6",2022,6,TRUE,FALSE,TRUE,8,19.5,5,5,0,,"","","fixed ycoor (was C)",TRUE,";",TRUE,TRUE
"3345_6",2022,6,TRUE,FALSE,TRUE,8,19.5,5,2,72,,"","","fixed ycoor (was C)",TRUE,";",TRUE,TRUE
"3345_6",2022,6,TRUE,FALSE,TRUE,8,19.5,5,4,0,,"","","fixed ycoor (was C)",TRUE,";",TRUE,TRUE
"3345_6",2023,6,TRUE,TRUE,TRUE,5,23,4,1,36,4,"123; 130; 130; 130","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
"3345_6",2023,6,TRUE,TRUE,TRUE,5,23,4,3,0,4,"123; 130; 130; 130","","fixed ycoor (was C)",TRUE,"",TRUE,TRUE
