"plantid","Plot","trt","Year","surv","obs.alive","No.leaves","Leaf.length","No.umbels","edited","proc.note","demo.note"
"3573_13_18D",13,"control",2019,FALSE,FALSE,,,,FALSE,,"NPNT"
"3573_13_18D",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3573_13_18D",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3573_13_18D",13,"control",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3573_13_18D",13,"control",2023,FALSE,FALSE,0,,,FALSE,,""
"3573_13_18D",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3590_13_9C",13,"control",2021,TRUE,TRUE,2,9,0,FALSE,,""
"3590_13_9C",13,"control",2022,TRUE,TRUE,1,9.5,1,FALSE,,""
"3590_13_9C",13,"control",2023,TRUE,TRUE,0,,1,FALSE,,"had a bud on 5/4, but now plant is gone"
"3590_13_9C",13,"control",2024,TRUE,TRUE,4,10.5,2,FALSE,"",""
"3593_13_12A",13,"control",2021,TRUE,TRUE,3,17,0,FALSE,,""
"3593_13_12A",13,"control",2022,TRUE,TRUE,3,12.5,2,FALSE,,""
"3593_13_12A",13,"control",2023,TRUE,TRUE,4,18,2,FALSE,,""
"3593_13_12A",13,"control",2024,TRUE,TRUE,1,17.5,0,FALSE,"",""
"3594_13_2F",13,"control",2016,TRUE,TRUE,6,5,2,FALSE,,""
"3595_13_2F",13,"control",2017,TRUE,TRUE,5,9.5,3,FALSE,,""
"3595_13_2F",13,"control",2018,TRUE,TRUE,1,11,0,FALSE,,""
"3595_13_2F",13,"control",2019,TRUE,TRUE,6,11,2,FALSE,,""
"3595_13_2F",13,"control",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3595_13_2F",13,"control",2021,TRUE,TRUE,2,6,1,FALSE,,""
"3595_13_2F",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP "
"3595_13_2F",13,"control",2023,FALSE,FALSE,,,,FALSE,,"NPNT; NP previous year"
"3595_13_2F",13,"control",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3604_13_2H",13,"control",2016,TRUE,TRUE,4,5.9,0,FALSE,,""
"3604_13_2H",13,"control",2017,TRUE,TRUE,6,7,3,FALSE,,""
"3604_13_2H",13,"control",2018,TRUE,TRUE,3,12,1,FALSE,,""
"3604_13_2H",13,"control",2019,TRUE,TRUE,5,14,3,FALSE,,""
"3604_13_2H",13,"control",2020,TRUE,TRUE,2,10.9,0,FALSE,,""
"3604_13_2H",13,"control",2021,TRUE,TRUE,3,16.5,0,FALSE,,""
"3604_13_2H",13,"control",2022,TRUE,TRUE,5,13,3,FALSE,,""
"3604_13_2H",13,"control",2023,TRUE,TRUE,10,9,6,FALSE,,"2 umbels dead"
"3604_13_2H",13,"control",2024,TRUE,TRUE,6,9.5,4,FALSE,"","earliest umbel eaten counted not measured"
"3605_13_15F",13,"control",2016,TRUE,TRUE,3,4.6,0,FALSE,,""
"3605_13_15F",13,"control",2017,TRUE,TRUE,1,15.5,0,FALSE,,""
"3605_13_15F",13,"control",2018,TRUE,TRUE,2,18.5,1,FALSE,,""
"3605_13_15F",13,"control",2019,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3605_13_15F",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3605_13_15F",13,"control",2021,TRUE,TRUE,3,18.5,1,FALSE,,""
"3605_13_15F",13,"control",2022,TRUE,TRUE,5,15,3,FALSE,,""
"3605_13_15F",13,"control",2023,TRUE,TRUE,5,15,3,FALSE,,""
"3605_13_15F",13,"control",2024,TRUE,TRUE,3,16.5,1,FALSE,"","gsp in phen"
"3616_13_10B",13,"control",2016,TRUE,TRUE,6,4.8,1,FALSE,,""
"3616_13_10B",13,"control",2017,TRUE,TRUE,2,12,0,FALSE,,""
"3616_13_10B",13,"control",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3616_13_10B",13,"control",2019,TRUE,TRUE,2,13,1,FALSE,,"aborted umble"
"3616_13_10B",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3616_13_10B",13,"control",2021,TRUE,TRUE,3,10.5,1,FALSE,,""
"3616_13_10B",13,"control",2022,TRUE,TRUE,2,14,2,FALSE,,""
"3616_13_10B",13,"control",2023,TRUE,TRUE,3,15,3,FALSE,,"2 umbels eaten"
"3616_13_10B",13,"control",2024,TRUE,TRUE,3,11,2,FALSE,"",""
"3617_13_19G",13,"control",2016,TRUE,TRUE,6,5.5,2,FALSE,,""
"3617_13_19G",13,"control",2017,TRUE,TRUE,2,14.5,1,FALSE,,""
"3617_13_19G",13,"control",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3617_13_19G",13,"control",2019,TRUE,TRUE,3,14,0,FALSE,,""
"3617_13_19G",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3617_13_19G",13,"control",2021,TRUE,TRUE,2,14,0,FALSE,,""
"3617_13_19G",13,"control",2022,TRUE,TRUE,2,8,0,FALSE,,""
"3617_13_19G",13,"control",2023,TRUE,TRUE,4,18.5,2,FALSE,,""
"3617_13_19G",13,"control",2024,TRUE,TRUE,1,16,0,FALSE,"",""
"3620_13_12J",13,"control",2016,TRUE,TRUE,3,5.1,0,FALSE,,""
"3620_13_12J",13,"control",2017,TRUE,TRUE,1,9.5,0,FALSE,,""
"3620_13_12J",13,"control",2018,TRUE,TRUE,3,6.5,1,FALSE,,""
"3620_13_12J",13,"control",2019,TRUE,TRUE,4,9,2,FALSE,,""
"3620_13_12J",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3620_13_12J",13,"control",2021,TRUE,TRUE,2,13,1,FALSE,,""
"3620_13_12J",13,"control",2022,TRUE,TRUE,3,11,2,FALSE,,""
"3620_13_12J",13,"control",2023,TRUE,TRUE,5,13,3,FALSE,,""
"3620_13_12J",13,"control",2024,TRUE,TRUE,3,15,2,FALSE,"","moss clump"
"3628_13_17D",13,"control",2016,TRUE,TRUE,3,6.2,2,FALSE,,"2 stalks"
"3628_13_17D",13,"control",2017,TRUE,TRUE,2,16.5,1,FALSE,,""
"3628_13_17D",13,"control",2018,TRUE,TRUE,3,15,0,FALSE,,""
"3628_13_17D",13,"control",2019,TRUE,TRUE,2,15.5,1,FALSE,,""
"3628_13_17D",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3628_13_17D",13,"control",2021,TRUE,TRUE,7,12,1,FALSE,,""
"3628_13_17D",13,"control",2022,TRUE,TRUE,4,15.5,2,FALSE,,""
"3628_13_17D",13,"control",2023,TRUE,TRUE,4,14.5,3,FALSE,,""
"3628_13_17D",13,"control",2024,TRUE,TRUE,2,17,0,FALSE,"","accidentally pulled leaf"
"3638_13_8C",13,"control",2016,TRUE,TRUE,3,4.7,1,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2017,TRUE,TRUE,5,13,3,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2018,TRUE,TRUE,1,8,0,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2019,TRUE,TRUE,2,11.5,1,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2020,TRUE,TRUE,1,5,0,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2021,TRUE,TRUE,2,9,0,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2022,TRUE,TRUE,3,10,3,TRUE,"fixed ycoor (was D)",""
"3638_13_8C",13,"control",2023,TRUE,TRUE,3,20,1,TRUE,"fixed ycoor (was D)","new flower this week!"
"3638_13_8C",13,"control",2024,TRUE,TRUE,5,13,3,FALSE,"","spittlebug"
"3642_13_10G",13,"control",2016,TRUE,TRUE,8,6,3,FALSE,,"3 stalks"
"3642_13_10G",13,"control",2017,TRUE,TRUE,4,12,3,FALSE,,""
"3642_13_10G",13,"control",2018,TRUE,TRUE,6,18.5,3,FALSE,,""
"3642_13_10G",13,"control",2019,TRUE,TRUE,5,10,2,FALSE,,""
"3642_13_10G",13,"control",2020,TRUE,TRUE,2,14,0,FALSE,,"leaf eaten"
"3642_13_10G",13,"control",2021,TRUE,TRUE,4,14,2,FALSE,,""
"3642_13_10G",13,"control",2022,TRUE,TRUE,5,14,4,FALSE,,""
"3642_13_10G",13,"control",2023,TRUE,TRUE,7,13,5,FALSE,,""
"3642_13_10G",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3658_13_11I",13,"control",2016,TRUE,TRUE,5,6,3,FALSE,,"2 stalks"
"3658_13_11I",13,"control",2017,TRUE,TRUE,3,9.5,3,FALSE,,""
"3658_13_11I",13,"control",2018,TRUE,TRUE,2,11,0,FALSE,,""
"3658_13_11I",13,"control",2019,TRUE,TRUE,2,10,0,FALSE,,""
"3658_13_11I",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3658_13_11I",13,"control",2021,TRUE,TRUE,3,16,0,FALSE,,""
"3658_13_11I",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3658_13_11I",13,"control",2023,TRUE,TRUE,2,10,1,FALSE,,""
"3658_13_11I",13,"control",2024,TRUE,TRUE,1,14,0,FALSE,"",""
"3675_13_13I",13,"control",2016,TRUE,TRUE,3,5.5,1,FALSE,,""
"3675_13_13I",13,"control",2017,TRUE,TRUE,1,12.5,0,FALSE,,""
"3675_13_13I",13,"control",2018,TRUE,TRUE,1,9.5,0,FALSE,,""
"3675_13_13I",13,"control",2019,TRUE,TRUE,3,13,1,FALSE,,""
"3675_13_13I",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3675_13_13I",13,"control",2021,TRUE,TRUE,4,19.5,2,FALSE,,""
"3675_13_13I",13,"control",2022,TRUE,TRUE,4,17.5,2,FALSE,,""
"3675_13_13I",13,"control",2023,TRUE,TRUE,7,16,4,FALSE,,""
"3675_13_13I",13,"control",2024,TRUE,TRUE,5,16,3,FALSE,"",""
"3681_13_19D",13,"control",2016,TRUE,TRUE,2,5.3,2,FALSE,,""
"3681_13_19D",13,"control",2017,TRUE,TRUE,2,10,1,FALSE,,""
"3681_13_19D",13,"control",2018,TRUE,TRUE,1,9,0,FALSE,,""
"3681_13_19D",13,"control",2019,TRUE,TRUE,2,10,1,FALSE,,""
"3681_13_19D",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3681_13_19D",13,"control",2021,TRUE,TRUE,2,12,0,FALSE,,""
"3681_13_19D",13,"control",2022,TRUE,TRUE,1,12,0,FALSE,,""
"3681_13_19D",13,"control",2023,TRUE,TRUE,1,11,0,FALSE,,""
"3681_13_19D",13,"control",2024,TRUE,TRUE,1,9.5,0,FALSE,"","plant behind tag"
"3694_13_9A",13,"control",2018,TRUE,TRUE,1,7,0,FALSE,,""
"3694_13_9A",13,"control",2019,TRUE,TRUE,2,6,2,FALSE,,""
"3694_13_9A",13,"control",2020,TRUE,TRUE,1,7.6,0,FALSE,,""
"3694_13_9A",13,"control",2021,TRUE,TRUE,4,14,0,FALSE,,""
"3694_13_9A",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3694_13_9A",13,"control",2023,TRUE,TRUE,3,11,2,FALSE,,""
"3694_13_9A",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3700_13_15D",13,"control",2016,TRUE,TRUE,3,2.4,1,FALSE,,""
"3700_13_15D",13,"control",2017,TRUE,TRUE,3,11.5,3,FALSE,,""
"3700_13_15D",13,"control",2018,TRUE,TRUE,2,12,1,FALSE,,""
"3700_13_15D",13,"control",2019,TRUE,TRUE,5,13.5,3,FALSE,,""
"3700_13_15D",13,"control",2020,TRUE,TRUE,1,15.6,0,FALSE,,""
"3700_13_15D",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3700_13_15D",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3701_13_19E",13,"control",2016,TRUE,TRUE,3,6.5,0,FALSE,,""
"3701_13_19E",13,"control",2017,TRUE,TRUE,4,10.5,1,FALSE,,""
"3701_13_19E",13,"control",2018,TRUE,TRUE,3,9,0,FALSE,,"18B"
"3701_13_19E",13,"control",2019,TRUE,TRUE,2,9,1,FALSE,,""
"3701_13_19E",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3701_13_19E",13,"control",2021,TRUE,TRUE,4,11,0,FALSE,,""
"3701_13_19E",13,"control",2022,TRUE,TRUE,2,16.5,1,FALSE,,""
"3701_13_19E",13,"control",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"3701_13_19E",13,"control",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3705_13_14H",13,"control",2016,TRUE,TRUE,4,5.2,2,FALSE,,""
"3705_13_14H",13,"control",2017,TRUE,TRUE,3,13,1,FALSE,,""
"3705_13_14H",13,"control",2018,TRUE,TRUE,1,11,0,FALSE,,""
"3705_13_14H",13,"control",2019,TRUE,TRUE,5,15,1,FALSE,,""
"3705_13_14H",13,"control",2020,TRUE,TRUE,2,15.9,0,FALSE,,""
"3705_13_14H",13,"control",2021,TRUE,TRUE,5,24,0,FALSE,,""
"3705_13_14H",13,"control",2022,TRUE,TRUE,3,13,1,FALSE,,""
"3705_13_14H",13,"control",2023,TRUE,TRUE,4,15,3,FALSE,,""
"3705_13_14H",13,"control",2024,TRUE,TRUE,2,15,0,FALSE,"",""
"3709_13_4F",13,"control",2017,TRUE,TRUE,1,1.2,1,FALSE,,""
"3709_13_4F",13,"control",2018,FALSE,FALSE,,,,FALSE,,"NPNT"
"3709_13_4F",13,"control",2019,FALSE,FALSE,,,,FALSE,,"NPNT"
"3709_13_4F",13,"control",2020,FALSE,FALSE,,,,FALSE,,"NPNT"
"3709_13_4F",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3709_13_4F",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3724_13_14C",13,"control",2021,TRUE,TRUE,1,15,0,FALSE,,""
"3724_13_14C",13,"control",2022,TRUE,TRUE,2,17,1,FALSE,,""
"3724_13_14C",13,"control",2023,TRUE,TRUE,4,19,2,FALSE,,""
"3724_13_14C",13,"control",2024,TRUE,TRUE,1,19.5,0,FALSE,"",""
"3727_13_8D",13,"control",2021,TRUE,TRUE,2,14.5,0,FALSE,,""
"3727_13_8D",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3727_13_8D",13,"control",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3756_13_12G",13,"control",2021,TRUE,TRUE,2,14,0,FALSE,,""
"3756_13_12G",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3756_13_12G",13,"control",2023,TRUE,TRUE,2,13,1,FALSE,,""
"3756_13_12G",13,"control",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"3775_13_11G",13,"control",2021,TRUE,TRUE,3,13,1,FALSE,,""
"3775_13_11G",13,"control",2022,TRUE,TRUE,4,9.5,2,FALSE,,""
"3775_13_11G",13,"control",2023,TRUE,TRUE,7,13,3,FALSE,,""
"3775_13_11G",13,"control",2024,TRUE,TRUE,3,11,2,FALSE,"",""
"3778_13_4H",13,"control",2021,TRUE,TRUE,1,10.5,0,FALSE,,""
"3778_13_4H",13,"control",2022,TRUE,TRUE,2,14.5,0,FALSE,,""
"3778_13_4H",13,"control",2023,TRUE,TRUE,2,12.5,1,FALSE,,""
"3778_13_4H",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3780_13_7J",13,"control",2021,TRUE,TRUE,4,12,1,FALSE,,""
"3780_13_7J",13,"control",2022,TRUE,TRUE,3,13,2,FALSE,,""
"3780_13_7J",13,"control",2023,TRUE,TRUE,7,11,3,FALSE,,"not tracking phenology"
"3780_13_7J",13,"control",2024,TRUE,TRUE,2,9.5,1,FALSE,"",""
"3781_13_19C",13,"control",2021,TRUE,TRUE,1,19.5,0,FALSE,,""
"3781_13_19C",13,"control",2022,TRUE,TRUE,1,12,0,FALSE,,""
"3781_13_19C",13,"control",2023,TRUE,TRUE,2,20,2,FALSE,,""
"3781_13_19C",13,"control",2024,TRUE,TRUE,1,11.5,0,FALSE,"","accidentally pulled leaf while measuring"
"3823_13_18G",13,"control",2016,TRUE,TRUE,1,4.1,0,FALSE,,""
"3823_13_18G",13,"control",2017,TRUE,TRUE,1,4.5,0,FALSE,,""
"3823_13_18G",13,"control",2018,TRUE,TRUE,1,10,0,FALSE,,""
"3823_13_18G",13,"control",2019,TRUE,TRUE,2,11,1,FALSE,,""
"3823_13_18G",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3823_13_18G",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3823_13_18G",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3826_13_5A",13,"control",2016,TRUE,TRUE,1,1.1,2,FALSE,,"Top eaten, only 1 leaf remaining"
"3826_13_5A",13,"control",2017,TRUE,TRUE,4,11.5,2,FALSE,,""
"3826_13_5A",13,"control",2018,TRUE,TRUE,1,10,0,FALSE,,""
"3826_13_5A",13,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3826_13_5A",13,"control",2020,TRUE,TRUE,2,10.8,0,FALSE,,""
"3826_13_5A",13,"control",2021,TRUE,TRUE,4,12,1,FALSE,,""
"3826_13_5A",13,"control",2022,TRUE,TRUE,3,15,2,FALSE,,""
"3826_13_5A",13,"control",2023,TRUE,TRUE,5,12,3,FALSE,,"1 umbel dead"
"3826_13_5A",13,"control",2024,TRUE,TRUE,6,9.5,2,FALSE,"",""
"3830_13_18C",13,"control",2016,TRUE,TRUE,3,5,0,FALSE,,""
"3830_13_18C",13,"control",2017,TRUE,TRUE,1,11,0,FALSE,,""
"3830_13_18C",13,"control",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3830_13_18C",13,"control",2019,TRUE,TRUE,2,12.5,0,FALSE,,""
"3830_13_18C",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3830_13_18C",13,"control",2021,TRUE,TRUE,1,7.5,0,FALSE,,""
"3830_13_18C",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3830_13_18C",13,"control",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3853_13_16A",13,"control",2016,TRUE,TRUE,3,7.5,0,FALSE,,""
"3853_13_16A",13,"control",2017,TRUE,TRUE,6,15,3,FALSE,,""
"3853_13_16A",13,"control",2018,TRUE,TRUE,5,12.5,0,FALSE,,""
"3853_13_16A",13,"control",2019,TRUE,TRUE,10,20.5,1,FALSE,,""
"3853_13_16A",13,"control",2020,TRUE,TRUE,2,11.3,0,FALSE,,""
"3853_13_16A",13,"control",2021,TRUE,TRUE,7,19,1,FALSE,,""
"3853_13_16A",13,"control",2022,TRUE,TRUE,6,12,4,FALSE,,""
"3853_13_16A",13,"control",2023,TRUE,TRUE,8,15,5,FALSE,,""
"3853_13_16A",13,"control",2024,TRUE,TRUE,1,9.5,0,FALSE,"","accidentally pulled leaf"
"3953_13_17A",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP. tagged in 2021 as a replacement for 3438 but actually it’s in a different spot. NP"
"3953_13_17A",13,"control",2023,TRUE,TRUE,3,17,0,FALSE,,""
"3953_13_17A",13,"control",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"3978_13_2F",13,"control",2021,TRUE,TRUE,5,14,2,FALSE,,""
"3978_13_2F",13,"control",2022,TRUE,TRUE,5,11,4,FALSE,,""
"3978_13_2F",13,"control",2023,TRUE,TRUE,7,13.5,4,FALSE,,""
"3978_13_2F",13,"control",2024,TRUE,TRUE,8,9,4,FALSE,"",""
"3980_13_0F",13,"control",2016,TRUE,TRUE,6,7.3,2,FALSE,,"Leaves gone"
"3980_13_0F",13,"control",2017,TRUE,TRUE,6,15,3,FALSE,,""
"3980_13_0F",13,"control",2018,TRUE,TRUE,4,10,2,FALSE,,""
"3980_13_0F",13,"control",2019,TRUE,TRUE,3,14,1,FALSE,,""
"3980_13_0F",13,"control",2020,TRUE,TRUE,2,12.5,0,FALSE,,"could be 2 plants"
"3980_13_0F",13,"control",2021,TRUE,TRUE,2,18,0,FALSE,,""
"3980_13_0F",13,"control",2022,TRUE,TRUE,4,22.5,2,FALSE,,""
"3980_13_0F",13,"control",2023,TRUE,TRUE,4,12,2,FALSE,,""
"3980_13_0F",13,"control",2024,TRUE,TRUE,4,13,2,FALSE,"",""
"3989_13_17A",13,"control",2017,TRUE,TRUE,1,13,1,TRUE,"tag changed based on 2023 note (was 3396)",""
"3989_13_17A",13,"control",2018,TRUE,TRUE,3,8,0,TRUE,"tag changed based on 2023 note (was 3396)",""
"3989_13_17A",13,"control",2019,TRUE,TRUE,2,13,1,TRUE,"tag changed based on 2023 note (was 3396)",""
"3989_13_17A",13,"control",2020,TRUE,FALSE,,,,TRUE,"tag changed based on 2023 note (was 3396); survival imputed based on subsq. record",""
"3989_13_17A",13,"control",2021,TRUE,TRUE,1,14,0,TRUE,"tag changed based on 2023 note (was 3396)",""
"3989_13_17A",13,"control",2022,TRUE,TRUE,4,12,1,TRUE,"tag changed based on 2023 note (was 3396)","duplicate, 2021 - tag changed to 3989 "
"3989_13_17A",13,"control",2023,TRUE,TRUE,2,14,0,TRUE,"tag changed based on 2023 note (was 3396)","tag is 3989"
"3989_13_17A",13,"control",2024,TRUE,TRUE,1,13,0,TRUE,";tag changed based on 2023 note *(was 3396)",""
"3997_13_12G",13,"control",2021,TRUE,TRUE,4,15,1,FALSE,,""
"3997_13_12G",13,"control",2022,TRUE,TRUE,2,15,0,FALSE,,""
"3997_13_12G",13,"control",2023,TRUE,TRUE,4,19,3,FALSE,,""
"3997_13_12G",13,"control",2024,TRUE,TRUE,2,16.5,0,FALSE,"",""
"7514_13_17G",13,"control",2022,TRUE,TRUE,1,15,0,FALSE,,""
"7514_13_17G",13,"control",2023,TRUE,TRUE,1,15,1,FALSE,,""
"7514_13_17G",13,"control",2024,TRUE,TRUE,1,16,0,FALSE,"",""
"7527_13_3F",13,"control",2022,TRUE,TRUE,1,13,0,FALSE,,"in rocks"
"7527_13_3F",13,"control",2023,TRUE,TRUE,3,14,2,FALSE,,"in rocks"
"7527_13_3F",13,"control",2024,TRUE,TRUE,6,11.5,5,FALSE,"",""
"7532_13_12H",13,"control",2022,TRUE,TRUE,2,10,2,FALSE,,""
"7532_13_12H",13,"control",2023,TRUE,TRUE,1,11,1,FALSE,,""
"7532_13_12H",13,"control",2024,TRUE,TRUE,1,15.5,0,FALSE,"","in moss"
"7537_13_4C",13,"control",2016,TRUE,TRUE,4,3.4,1,TRUE,"tag changed to 7537 in 2022",""
"7537_13_4C",13,"control",2017,TRUE,TRUE,6,10,3,TRUE,"tag changed to 7537 in 2022",""
"7537_13_4C",13,"control",2018,TRUE,TRUE,1,10.5,0,TRUE,"tag changed to 7537 in 2022",""
"7537_13_4C",13,"control",2019,TRUE,TRUE,4,14,2,TRUE,"tag changed to 7537 in 2022",""
"7537_13_4C",13,"control",2020,TRUE,TRUE,1,9.3,0,TRUE,"tag changed to 7537 in 2022","new tag = 3428"
"7537_13_4C",13,"control",2021,TRUE,TRUE,2,15,1,TRUE,"tag changed to 7537 in 2022","note from last year: new tag = 3428"
"7537_13_4C",13,"control",2022,TRUE,TRUE,6,10,3,TRUE,"tag changed to 7537 in 2022","2021: given new tag 3428. 2022: 3428 is a duplicate, so given new replacement tag. New tag is 7537 "
"7537_13_4C",13,"control",2023,TRUE,TRUE,4,10,3,TRUE,"tag changed to 7537 in 2022","new tag is 7537. 1 dead umbel."
"7537_13_4C",13,"control",2024,TRUE,TRUE,3,7,2,FALSE,"",""
"7571_13_9G",13,"control",2022,TRUE,TRUE,2,14,0,FALSE,,""
"7571_13_9G",13,"control",2023,TRUE,TRUE,3,12.5,2,FALSE,,""
"7571_13_9G",13,"control",2024,,FALSE,0,,,FALSE,"","NP"
"7589_13_6I",13,"control",2022,TRUE,TRUE,2,13,0,FALSE,,""
"7589_13_6I",13,"control",2023,TRUE,TRUE,2,13,2,FALSE,,"1 umbel dead"
"7589_13_6I",13,"control",2024,TRUE,TRUE,2,12,1,FALSE,"",""
"7592_13_7J",13,"control",2022,TRUE,TRUE,4,12,2,FALSE,,""
"7592_13_7J",13,"control",2023,TRUE,TRUE,2,12,3,FALSE,,""
"7592_13_7J",13,"control",2024,TRUE,TRUE,4,16,3,FALSE,"","spittlebug"
"7611_13_12D",13,"control",2024,TRUE,TRUE,1,5,0,FALSE,"",""
"7612_13_14B",13,"control",2024,TRUE,TRUE,1,8.5,0,FALSE,"",""
"7620_13_12F",13,"control",2024,TRUE,TRUE,1,10,0,FALSE,"","not new recruit"
"7621_13_18D",13,"control",2024,TRUE,TRUE,1,8,0,FALSE,"",""
"7622_13_14H",13,"control",2024,TRUE,TRUE,1,12.5,0,FALSE,"","def not new recruit"
"7623_13_19H",13,"control",2024,TRUE,TRUE,1,9.5,0,FALSE,"","in moss; next to 3617"
"7627_13_13F",13,"control",2024,TRUE,TRUE,1,4,0,FALSE,"","moss"
"7628_13_2D",13,"control",2024,TRUE,TRUE,2,8.5,1,FALSE,"","GSP in phen"
"7629_13_13A",13,"control",2024,TRUE,TRUE,1,6.5,0,FALSE,"",""
"7632_13_10F",13,"control",2024,TRUE,TRUE,3,12.5,1,FALSE,"","GTP in phen"
"7634_13_7J",13,"control",2024,TRUE,TRUE,2,12.5,1,FALSE,"","BSP in phen"
"7635_13_12D",13,"control",2024,TRUE,TRUE,1,3,0,FALSE,"",""
"7637_13_12B",13,"control",2024,TRUE,TRUE,1,5,0,FALSE,"",""
"7638_13_15J",13,"control",2024,TRUE,TRUE,5,10,2,FALSE,"","YSP in phen"
"7640_13_11D",13,"control",2024,TRUE,TRUE,1,5,0,FALSE,"",""
"7642_13_17J",13,"control",2024,TRUE,TRUE,2,13,2,FALSE,"","BSP in phen"
"7683_13_11E",13,"control",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7683_13_11E",13,"control",2024,TRUE,TRUE,1,6,0,FALSE,"","moss"
"7695_13_12E",13,"control",2023,TRUE,TRUE,1,6,0,FALSE,,""
"7695_13_12E",13,"control",2024,,FALSE,0,,,FALSE,"","NP"
"7697_13_12D",13,"control",2023,TRUE,TRUE,1,6,0,FALSE,,""
"7697_13_12D",13,"control",2024,,FALSE,0,,,FALSE,"","NP; moss"
"7700_13_11E",13,"control",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7700_13_11E",13,"control",2024,,FALSE,0,,,FALSE,"","NP; moss"
"2107_14_13A",14,"drought",2016,TRUE,TRUE,3,6,0,FALSE,,""
"2928_14_17B",14,"drought",2016,TRUE,TRUE,1,7.1,0,FALSE,,""
"3004_14_0A",14,"drought",2021,TRUE,TRUE,1,12,0,FALSE,,""
"3004_14_0A",14,"drought",2022,TRUE,TRUE,4,26,3,FALSE,,"one umbel eaten "
"3004_14_0A",14,"drought",2023,TRUE,TRUE,1,20,0,FALSE,,""
"3004_14_0A",14,"drought",2024,TRUE,TRUE,1,16,0,FALSE,"","sticking up out of moss"
"3032_14_6B",14,"drought",2016,TRUE,TRUE,4,8,2,FALSE,,""
