survey.date,plot,tag,no.buds,no.pods,no.flowers,no.flp,no.broken,no.seeding,no.dead,no.eaten,notes
4/11/2022,14,3463,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3607,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3926,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,7575,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3816,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3682,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3885,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3711,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3575,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3360,1,0,1,0,0,0,0,0,
4/19/2022,14,3556,0,2,1,0,0,0,0,0,
4/19/2022,14,3526,1,1,0,0,0,0,0,0,
4/19/2022,14,3004,0,2,1,0,0,0,0,0,
4/19/2022,14,3913,0,1,1,0,0,0,0,0,
4/19/2022,14,3432,1,2,0,0,0,0,0,0,
4/19/2022,14,3699,0,1,0,0,0,0,0,0,
4/19/2022,14,3459,1,1,0,0,0,0,0,0,
4/19/2022,14,3035,1,1,0,0,0,0,0,0,
4/19/2022,14,3671,1,1,0,0,0,0,0,0,
4/19/2022,14,3752,0,1,0,0,0,0,0,0,
4/19/2022,14,3433,0,1,0,0,0,0,0,0,
4/19/2022,14,3661,1,1,0,0,0,0,0,0,
4/19/2022,14,3363,1,2,0,0,0,0,0,0,
4/19/2022,14,7576,1,0,0,0,0,0,0,0,
4/19/2022,14,3158,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3430,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3469,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3305,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,7557,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3366,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3838,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3101,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3379,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3086,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3463,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3607,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3926,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,7575,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3816,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3682,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3885,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3711,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3575,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3360,2,0,0,0,0,0,0,1,
4/28/2022,14,3556,2,0,1,0,0,0,0,0,
4/28/2022,14,3526,1,0,1,0,0,0,0,0,
4/28/2022,14,3004,1,0,1,0,0,0,0,0,
4/28/2022,14,3913,0,0,1,0,0,0,0,0,
4/28/2022,14,3432,0,0,1,0,0,0,0,0,
4/28/2022,14,3699,1,0,0,0,0,0,0,0,
4/28/2022,14,3459,0,0,1,0,0,0,0,0,
4/28/2022,14,3035,0,0,1,0,0,0,0,0,
4/28/2022,14,3671,0,0,1,0,0,0,0,0,
4/28/2022,14,3752,1,0,0,0,0,0,0,0,
4/28/2022,14,3433,1,0,0,0,0,0,0,0,
4/28/2022,14,3661,0,0,1,0,0,0,0,0,
4/28/2022,14,3363,0,0,1,0,0,0,0,0,
4/28/2022,14,7576,1,0,0,0,0,0,0,0,
4/28/2022,14,3158,1,0,0,0,0,0,0,0,
4/28/2022,14,3430,0,0,1,0,0,0,0,0,
4/28/2022,14,3469,1,0,0,0,0,0,0,0,
4/28/2022,14,3305,1,0,0,0,0,0,0,0,
4/28/2022,14,7557,0,0,1,0,0,0,0,0,
4/28/2022,14,3366,1,0,0,0,0,0,0,0,
4/28/2022,14,3838,1,0,0,0,0,0,0,0,
4/28/2022,14,3101,1,0,0,0,0,0,0,0,
4/28/2022,14,3379,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3086,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3463,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3607,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3926,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,7575,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3816,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3682,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3885,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3711,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3575,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3360,1,0,1,0,0,0,0,0,
5/3/2022,14,3556,2,0,0,1,0,0,0,0,
5/3/2022,14,3526,2,0,1,0,0,0,0,0,
5/3/2022,14,3004,1,0,1,0,0,0,0,0,
5/3/2022,14,3913,1,0,1,0,0,0,0,0,
5/3/2022,14,3432,1,0,1,0,0,0,0,0,
5/3/2022,14,3699,0,0,1,0,0,0,0,0,
5/3/2022,14,3459,1,0,1,0,0,0,0,0,
5/3/2022,14,3035,0,1,1,0,0,0,0,0,
5/3/2022,14,3671,0,1,1,0,0,0,0,0,
5/3/2022,14,3752,1,0,0,0,0,0,0,0,
5/3/2022,14,3433,0,1,1,0,0,0,0,0,
5/3/2022,14,3661,0,2,1,0,0,0,0,0,
5/3/2022,14,3363,1,0,1,0,0,0,0,0,
5/3/2022,14,7576,1,0,0,0,0,0,0,0,
5/3/2022,14,3158,0,0,1,0,0,0,0,0,
5/3/2022,14,3430,0,0,0,1,0,0,0,0,
5/3/2022,14,3469,1,0,0,0,0,0,0,0,
5/3/2022,14,3305,1,0,0,0,0,0,0,0,
5/3/2022,14,7557,0,0,1,0,0,0,0,0,
5/3/2022,14,3366,0,0,1,0,0,0,0,0,
5/3/2022,14,3838,1,0,0,0,0,0,0,0,
5/3/2022,14,3101,1,0,0,0,0,0,0,0,
5/3/2022,14,3379,0,0,1,0,0,0,0,0,
5/3/2022,14,3086,1,0,0,0,0,0,0,0,
5/3/2022,14,3463,1,0,0,0,0,0,0,0,
5/3/2022,14,3607,1,0,0,0,0,0,0,0,
5/3/2022,14,3926,1,0,0,0,0,0,0,0,
5/3/2022,14,3118,1,0,0,0,0,0,0,0,
5/3/2022,14,7575,1,0,0,0,0,0,0,0,
5/3/2022,14,3816,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3682,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3885,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3711,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3575,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
5/3/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3360,0,1,2,0,0,0,0,0,
5/8/2022,14,3556,0,2,2,1,0,0,0,0,
5/8/2022,14,3526,2,0,1,0,0,0,0,0,
5/8/2022,14,3004,2,0,1,0,0,0,0,0,
5/8/2022,14,3913,1,1,1,0,0,0,0,0,
5/8/2022,14,3432,2,0,1,0,0,0,0,0,
5/8/2022,14,3699,0,1,1,0,0,0,0,0,
5/8/2022,14,3459,1,0,1,0,0,0,0,0,
5/8/2022,14,3035,1,0,1,0,0,0,0,0,
5/8/2022,14,3671,1,0,1,0,0,0,0,0,
5/8/2022,14,3752,0,0,1,0,0,0,0,0,
5/8/2022,14,3433,0,1,1,0,0,0,0,0,
5/8/2022,14,3661,0,2,1,0,0,0,0,0,
5/8/2022,14,3363,2,0,0,1,0,0,0,0,
5/8/2022,14,7576,0,0,1,0,0,0,0,0,
5/8/2022,14,3158,0,0,1,0,0,0,0,0,
5/8/2022,14,3430,0,1,0,1,0,0,0,0,
5/8/2022,14,3469,1,0,1,0,0,0,0,0,
5/8/2022,14,3305,0,0,1,0,0,0,0,0,
5/8/2022,14,7557,0,1,1,0,0,0,0,0,
5/8/2022,14,3366,0,1,1,0,0,0,0,0,
5/8/2022,14,3838,0,0,1,0,0,0,0,0,
5/8/2022,14,3101,0,0,1,0,0,0,0,0,
5/8/2022,14,3379,0,0,0,0,0,0,0,1,
5/8/2022,14,3086,0,1,1,0,0,0,0,0,
5/8/2022,14,3463,1,0,0,0,0,0,0,0,
5/8/2022,14,3607,0,1,1,0,0,0,0,0,
5/8/2022,14,3926,0,0,1,0,0,0,0,0,
5/8/2022,14,3118,1,0,0,0,0,0,0,0,
5/8/2022,14,7575,1,0,0,0,0,0,0,0,
5/8/2022,14,3816,1,0,0,0,0,0,0,0,
5/8/2022,14,3682,1,0,0,0,0,0,0,0,
5/8/2022,14,3885,1,0,0,0,0,0,0,0,
5/8/2022,14,3711,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3575,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3360,1,0,2,0,0,0,0,0,
5/16/2022,14,3556,0,0,0,3,0,0,0,0,
5/16/2022,14,3526,0,0,1,2,0,0,0,0,
5/16/2022,14,3004,1,0,0,1,0,0,0,1,
5/16/2022,14,3913,0,1,1,1,0,0,0,0,
5/16/2022,14,3432,0,0,2,1,0,0,0,0,
5/16/2022,14,3699,1,0,1,0,0,0,0,0,
5/16/2022,14,3459,1,0,0,1,0,0,0,0,
5/16/2022,14,3035,1,0,0,1,0,0,0,0,
5/16/2022,14,3671,1,0,0,1,0,0,0,0,
5/16/2022,14,3752,0,0,1,0,0,0,0,0,
5/16/2022,14,3433,1,0,1,0,0,0,0,0,
5/16/2022,14,3661,2,0,0,1,0,0,0,0,
5/16/2022,14,3363,1,0,2,1,0,0,0,0,
5/16/2022,14,7576,0,0,1,0,0,0,0,0,
5/16/2022,14,3158,0,1,1,0,0,0,0,0,
5/16/2022,14,3430,NA,NA,NA,NA,NA,NA,NA,NA,not surveyed this week
5/16/2022,14,3469,0,0,1,0,0,0,0,1,
5/16/2022,14,3305,0,0,1,0,0,0,0,0,
5/16/2022,14,7557,1,0,1,0,0,0,0,0,
5/16/2022,14,3366,1,0,1,0,0,0,0,0,
5/16/2022,14,3838,0,0,1,0,0,0,0,0,
5/16/2022,14,3101,0,0,1,0,0,0,0,0,
5/16/2022,14,3379,0,0,0,0,0,0,0,1,
5/16/2022,14,3086,0,1,0,0,0,0,0,1,
5/16/2022,14,3463,1,0,0,0,0,0,0,0,
5/16/2022,14,3607,0,1,1,0,0,0,0,0,
5/16/2022,14,3926,0,0,1,0,0,0,0,0,
5/16/2022,14,3118,1,0,0,0,0,0,0,0,
5/16/2022,14,7575,1,0,0,0,0,0,0,0,
5/16/2022,14,3816,1,0,0,0,0,0,0,0,
5/16/2022,14,3682,1,0,1,0,0,0,0,0,
5/16/2022,14,3885,1,0,0,0,0,0,0,0,
5/16/2022,14,3711,1,0,0,0,0,0,0,0,
5/16/2022,14,3575,1,0,0,0,0,0,0,0,
5/16/2022,14,3464,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3385,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3440,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
5/26/2022,14,3360,0,0,1,2,0,0,0,0,
5/26/2022,14,3556,0,0,0,3,0,0,0,0,
5/26/2022,14,3526,0,0,1,2,0,0,0,0,
5/26/2022,14,3004,0,0,0,2,0,0,0,0,1
5/26/2022,14,3913,0,1,1,1,0,0,0,0,
5/26/2022,14,3432,0,0,0,3,0,0,0,0,
5/26/2022,14,3699,0,0,2,0,0,0,0,0,
5/26/2022,14,3459,0,0,1,1,0,0,0,0,
5/26/2022,14,3035,0,0,0,3,0,0,0,0,
5/26/2022,14,3671,0,0,1,1,0,0,0,0,
5/26/2022,14,3752,0,0,0,1,0,0,0,0,
5/26/2022,14,3433,0,0,1,1,0,0,0,0,
5/26/2022,14,3661,0,0,2,1,0,0,0,0,
5/26/2022,14,3363,1,0,0,3,0,0,0,0,
5/26/2022,14,7576,0,0,0,1,0,0,0,0,
5/26/2022,14,3158,0,0,1,1,0,0,0,0,
5/26/2022,14,3430,0,0,0,1,0,0,1,0,
5/26/2022,14,3469,0,0,0,1,0,0,0,1,
5/26/2022,14,3305,0,0,0,1,0,0,0,0,
5/26/2022,14,7557,0,0,1,1,0,0,0,0,
5/26/2022,14,3366,0,0,1,1,0,0,0,0,
5/26/2022,14,3838,0,0,0,1,0,0,0,0,
5/26/2022,14,3101,0,0,0,1,0,0,0,0,
5/26/2022,14,3379,0,0,0,0,0,0,0,0,
5/26/2022,14,3086,1,0,0,0,0,0,0,1,
5/26/2022,14,3463,0,0,0,1,0,0,0,0,
5/26/2022,14,3607,1,0,0,1,0,0,0,0,
5/26/2022,14,3926,0,0,0,1,0,0,0,0,
5/26/2022,14,3118,0,0,1,0,0,0,0,0,
5/26/2022,14,7575,0,0,0,1,0,0,0,0,
5/26/2022,14,3816,0,0,1,0,0,0,0,0,
5/26/2022,14,3682,2,0,1,0,0,0,0,0,
5/26/2022,14,3885,0,0,1,0,0,0,0,0,
5/26/2022,14,3711,0,0,1,0,0,0,0,0,
5/26/2022,14,3575,0,0,0,1,0,0,0,0,
5/26/2022,14,3464,0,0,1,0,0,0,0,0,
5/26/2022,14,3385,0,0,1,0,0,0,0,0,
5/26/2022,14,3440,0,0,0,1,0,0,0,0,probably missed before (on plot edge)
5/26/2022,14,3495,NA,NA,NA,NA,NA,NA,NA,NA,
5/26/2022,14,3776,NA,NA,NA,NA,NA,NA,NA,NA,
5/26/2022,14,3149,NA,NA,NA,NA,NA,NA,NA,NA,
5/26/2022,14,3829,NA,NA,NA,NA,NA,NA,NA,NA,
6/2/2022,14,3360,0,0,0,2,0,1,0,0,
6/2/2022,14,3556,0,0,0,0,0,3,0,0,
6/2/2022,14,3526,0,0,0,1,0,2,0,0,
6/2/2022,14,3004,0,0,0,1,0,1,0,1,
6/2/2022,14,3913,0,0,0,1,0,1,0,0,
6/2/2022,14,3432,0,0,0,2,0,0,1,0,
6/2/2022,14,3699,0,0,1,0,0,1,0,0,
6/2/2022,14,3459,0,0,0,1,0,1,0,0,
6/2/2022,14,3035,0,0,0,2,0,1,0,0,
6/2/2022,14,3671,0,0,0,1,0,1,0,0,
6/2/2022,14,3752,0,0,0,0,0,1,0,0,
6/2/2022,14,3433,0,0,1,1,0,0,0,0,
6/2/2022,14,3661,0,0,0,1,0,2,0,0,
6/2/2022,14,3363,0,0,0,1,0,3,0,0,
6/2/2022,14,7576,0,0,0,0,0,1,0,0,
6/2/2022,14,3158,0,0,1,0,0,1,0,0,
6/2/2022,14,3430,0,0,0,1,0,0,1,0,
6/2/2022,14,3469,0,0,0,0,0,1,0,1,
6/2/2022,14,3305,0,0,0,0,0,1,0,0,
6/2/2022,14,7557,0,0,0,1,0,1,0,0,
6/2/2022,14,3366,0,0,0,1,0,1,0,0,
6/2/2022,14,3838,0,0,0,1,0,0,0,0,
6/2/2022,14,3101,0,0,0,0,0,1,0,0,
6/2/2022,14,3379,0,0,0,0,0,0,0,0,
6/2/2022,14,3086,0,0,0,1,0,0,0,1,
6/2/2022,14,3463,0,0,0,0,0,1,0,0,
6/2/2022,14,3607,0,0,1,0,0,1,0,0,
6/2/2022,14,3926,0,0,0,0,0,1,0,0,
6/2/2022,14,3118,0,0,0,0,0,1,0,0,
6/2/2022,14,7575,0,0,0,0,0,0,1,0,
6/2/2022,14,3816,0,0,0,0,0,1,0,0,
6/2/2022,14,3682,0,0,0,0,0,3,0,0,
6/2/2022,14,3885,0,0,0,0,0,1,0,0,
6/2/2022,14,3711,0,0,0,0,0,1,0,0,
6/2/2022,14,3575,0,0,0,1,0,0,0,0,
6/2/2022,14,3464,0,0,0,0,0,1,0,0,
6/2/2022,14,3385,0,0,0,0,0,1,0,0,
6/2/2022,14,3440,0,0,0,0,0,1,0,0,"outside, missed previously"
6/2/2022,14,3495,0,0,0,0,0,0,0,1,flowers eaten off
6/2/2022,14,3776,0,0,0,0,0,1,0,0,"outside, missed previously"
6/2/2022,14,3149,0,0,2,0,0,1,0,0,"outside, missed previously"
6/2/2022,14,3829,0,0,0,0,0,1,0,0,"outside, missed previously"
6/8/2022,14,3360,0,0,0,0,0,1,2,0,
6/8/2022,14,3556,0,0,0,0,0,3,0,0,
6/8/2022,14,3526,0,0,0,0,0,2,1,0,
6/8/2022,14,3004,0,0,0,0,0,1,1,1,
6/8/2022,14,3913,0,0,0,0,0,1,1,0,
6/8/2022,14,3432,0,0,0,0,0,2,1,0,
6/8/2022,14,3699,0,0,0,0,0,2,0,0,
6/8/2022,14,3459,0,0,0,0,0,1,1,0,
6/8/2022,14,3035,0,0,0,0,2,0,1,0,
6/8/2022,14,3671,0,0,0,0,0,2,0,0,
6/8/2022,14,3752,0,0,0,0,0,1,0,0,
6/8/2022,14,3433,0,0,0,0,0,1,1,0,
6/8/2022,14,3661,0,0,0,0,0,2,1,0,
6/8/2022,14,3363,0,0,0,0,0,2,1,1,
6/8/2022,14,7576,0,0,0,0,0,1,0,0,
6/8/2022,14,3158,0,0,0,0,0,2,0,0,
6/8/2022,14,3430,0,0,0,0,0,0,1,1,
6/8/2022,14,3469,0,0,0,0,0,1,0,1,
6/8/2022,14,3305,0,0,0,0,0,1,0,0,
6/8/2022,14,7557,0,0,0,0,0,1,1,0,
6/8/2022,14,3366,0,0,0,0,0,1,1,0,
6/8/2022,14,3838,0,0,0,0,0,0,1,0,
6/8/2022,14,3101,0,0,0,0,0,1,0,0,
6/8/2022,14,3379,0,0,0,0,0,0,0,0,
6/8/2022,14,3086,0,0,0,0,0,1,0,1,
6/8/2022,14,3463,0,0,0,0,0,0,0,0,NP
6/8/2022,14,3607,0,0,0,0,0,2,0,0,
6/8/2022,14,3926,0,0,0,0,0,1,0,0,
6/8/2022,14,3118,0,0,0,0,0,1,0,0,
6/8/2022,14,7575,0,0,0,0,0,0,1,0,
6/8/2022,14,3816,0,0,0,0,0,1,0,0,
6/8/2022,14,3682,0,0,0,0,0,3,0,0,
6/8/2022,14,3885,0,0,0,0,0,1,0,0,
6/8/2022,14,3711,0,0,0,0,0,1,0,0,
6/8/2022,14,3575,0,0,0,0,0,0,1,0,
6/8/2022,14,3464,0,0,0,0,0,1,0,0,
6/8/2022,14,3385,0,0,0,0,0,1,0,0,
6/8/2022,14,3440,0,0,0,0,0,1,0,0,
6/8/2022,14,3495,0,0,0,0,0,0,1,0,
6/8/2022,14,3776,0,0,0,0,0,1,0,0,
6/8/2022,14,3149,0,0,0,0,0,3,0,0,
6/8/2022,14,3829,0,0,0,0,0,1,0,0,
6/14/2022,14,3360,0,0,0,0,0,1,2,0,
6/14/2022,14,3556,0,0,0,0,0,2,1,0,
6/14/2022,14,3526,0,0,0,0,0,2,1,0,
6/14/2022,14,3004,0,0,0,0,0,1,1,1,
6/14/2022,14,3913,0,0,0,0,0,1,1,0,
6/14/2022,14,3432,0,0,0,0,0,2,1,0,
6/14/2022,14,3699,0,0,0,0,0,2,0,0,
6/14/2022,14,3459,0,0,0,0,0,1,1,0,
6/14/2022,14,3035,0,0,0,0,0,1,0,0,
6/14/2022,14,3671,0,0,0,0,0,2,0,0,
6/14/2022,14,3752,0,0,0,0,0,1,0,0,
6/14/2022,14,3433,0,0,0,0,0,1,1,0,
6/14/2022,14,3661,0,0,0,0,0,2,1,0,
6/14/2022,14,3363,0,0,0,0,0,2,1,1,
6/14/2022,14,7576,0,0,0,0,0,1,0,0,
6/14/2022,14,3158,0,0,0,0,0,2,0,0,
6/14/2022,14,3430,0,0,0,0,0,0,0,0,plant gone
6/14/2022,14,3469,0,0,0,0,0,1,0,0,
6/14/2022,14,3305,0,0,0,0,0,1,0,0,
6/14/2022,14,7557,0,0,0,0,0,1,1,0,
6/14/2022,14,3366,0,0,0,0,0,1,1,0,
6/14/2022,14,3838,0,0,0,0,0,0,1,0,
6/14/2022,14,3101,0,0,0,0,0,1,0,0,
6/14/2022,14,3379,0,0,0,0,0,0,0,0,
6/14/2022,14,3086,0,0,0,0,0,1,0,0,
6/14/2022,14,3463,0,0,0,0,0,0,0,0,
6/14/2022,14,3607,0,0,0,0,0,2,0,0,
6/14/2022,14,3926,0,0,0,0,0,0,0,0,no plant
6/14/2022,14,3118,0,0,0,0,0,1,0,0,
6/14/2022,14,7575,0,0,0,0,0,0,1,0,
6/14/2022,14,3816,0,0,0,0,0,1,0,0,
6/14/2022,14,3682,0,0,0,0,0,3,0,0,
6/14/2022,14,3885,0,0,0,0,0,1,0,0,
6/14/2022,14,3711,0,0,0,0,0,1,0,0,
6/14/2022,14,3575,0,0,0,0,0,0,1,0,
6/14/2022,14,3464,0,0,0,0,0,1,0,0,
6/14/2022,14,3385,0,0,0,0,0,1,0,0,
6/14/2022,14,3440,0,0,0,0,0,1,0,0,
6/14/2022,14,3495,0,0,0,0,0,0,1,0,
6/14/2022,14,3776,0,0,0,0,0,1,0,0,
6/14/2022,14,3149,0,0,0,0,0,3,0,0,
6/14/2022,14,3829,0,0,0,0,0,1,0,0,
6/28/2022,14,3360,0,0,0,0,0,1,2,0,
6/28/2022,14,3556,0,0,0,0,0,1,2,0,
6/28/2022,14,3526,0,0,0,0,0,2,1,0,
6/28/2022,14,3004,0,0,0,0,0,1,0,0,
6/28/2022,14,3913,0,0,0,0,0,1,1,0,
6/28/2022,14,3432,0,0,0,0,0,2,1,0,
6/28/2022,14,3699,0,0,0,0,0,2,0,0,
6/28/2022,14,3459,0,0,0,0,0,1,1,0,
6/28/2022,14,3035,0,0,0,0,0,1,0,0,
6/28/2022,14,3671,0,0,0,0,0,2,0,0,
6/28/2022,14,3752,0,0,0,0,0,1,0,0,
6/28/2022,14,3433,0,0,0,0,0,1,1,0,
6/28/2022,14,3661,0,0,0,0,0,2,1,0,
6/28/2022,14,3363,0,0,0,0,0,2,1,1,
6/28/2022,14,7576,0,0,0,0,0,1,0,0,
6/28/2022,14,3158,0,0,0,0,0,2,0,0,
6/28/2022,14,3430,0,0,0,0,0,0,0,0,
6/28/2022,14,3469,0,0,0,0,0,1,0,0,
6/28/2022,14,3305,0,0,0,0,0,1,0,0,
6/28/2022,14,7557,0,0,0,0,0,1,1,0,
6/28/2022,14,3366,0,0,0,0,0,1,1,0,
6/28/2022,14,3838,0,0,0,0,0,0,1,0,
6/28/2022,14,3101,0,0,0,0,0,1,0,0,
6/28/2022,14,3379,0,0,0,0,0,1,0,0,
6/28/2022,14,3086,0,0,0,0,0,1,0,0,
6/28/2022,14,3463,0,0,0,0,0,0,0,0,
6/28/2022,14,3607,0,0,0,0,0,0,2,0,
6/28/2022,14,3926,0,0,0,0,0,0,0,0,
6/28/2022,14,3118,0,0,0,0,0,1,0,0,
6/28/2022,14,7575,0,0,0,0,0,0,1,0,
6/28/2022,14,3816,0,0,0,0,0,1,0,0,
6/28/2022,14,3682,0,0,0,0,0,3,0,0,
6/28/2022,14,3885,0,0,0,0,0,1,0,0,
6/28/2022,14,3711,0,0,0,0,0,1,0,0,
6/28/2022,14,3575,0,0,0,0,0,0,1,0,
6/28/2022,14,3464,0,0,0,0,0,1,0,0,
6/28/2022,14,3385,0,0,0,0,0,1,0,0,
6/28/2022,14,3440,0,0,0,0,0,1,0,0,
6/28/2022,14,3495,0,0,0,0,0,0,0,0,
6/28/2022,14,3776,0,0,0,0,0,1,0,0,
6/28/2022,14,3149,0,0,0,0,0,2,1,0,
6/28/2022,14,3829,0,0,0,0,0,1,0,0,
4/6/2022,15,3673,1,0,0,0,0,0,0,0,
4/6/2022,15,3395,1,0,0,0,0,0,0,0,
4/6/2022,15,3417,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3377,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3491,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3659,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3426,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3882,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3068,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3021,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3297,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,15,3401,NA,NA,NA,NA,NA,NA,NA,NA,
