survey.date,plot,tag,xcoor,ycoor,no.closed,no.unfurling,no.partial,no.flat,no.open,no.olp,no.seeding,no.dead,no.eaten,notes
6/10/2021,13,3421,0,C,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3429,0,D,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3726,0,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,13,3769,0,G,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3187,1,J,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3400,3,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,13,3143,11,A,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3018,10,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3481,12,F,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3853,16,A,0,0,0,0,0,0,2,0,0,
6/10/2021,13,3376,16,F,0,0,0,0,0,0,1,1,0,
6/10/2021,13,3023,16,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3978,2,F,0,0,0,0,0,0,1,1,0,
6/10/2021,13,3428,4,C,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3155,5,A,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3826,5,A,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3128,13,H,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3373,13,J,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3605,15,F,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3357,16,J,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3142,17,A,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3628,17,D,0,0,0,0,0,0,2,0,0,
6/10/2021,13,3397,17,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3775,11,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3780,7,J,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3390,7,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3180,17,H,0,0,0,0,0,0,0,1,0,
6/10/2021,13,3756,12,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3108,12,G,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3705,14,H,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3428,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3595,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3382,5,C,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3433,3,A,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3616,10,B,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3396,12,B,0,0,0,0,0,0,3,0,0,
6/16/2021,13,3196,14,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3642,10,G,0,0,0,0,0,0,1,1,0,
6/16/2021,13,3494,16,D,0,0,0,0,0,0,1,1,0,
6/16/2021,13,3515,14,G,0,0,0,0,0,0,2,0,0,
6/16/2021,13,3675,13,I,0,0,0,0,0,0,2,0,0,
6/16/2021,13,3620,12,J,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3421,0,C,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3429,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3726,0,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3769,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3187,1,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3400,3,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3143,11,A,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3018,10,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3481,12,F,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3853,16,A,0,0,0,0,0,0,1,1,0,
6/16/2021,13,3376,16,F,0,0,0,0,0,0,1,1,0,
6/16/2021,13,3023,16,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3978,2,F,0,0,0,0,0,0,1,1,0,
6/16/2021,13,3428,4,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3155,5,A,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3826,5,A,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3128,13,H,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3373,13,J,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3605,15,F,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3357,16,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3142,17,A,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3628,17,D,0,0,0,0,0,0,2,0,0,
6/16/2021,13,3397,17,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3775,11,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3780,7,J,0,0,0,0,0,0,0,0,0,
6/16/2021,13,3390,7,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3180,17,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,13,3756,12,G,0,0,0,0,0,0,1,0,0,
6/16/2021,13,3108,12,G,0,0,0,0,0,0,0,1,0,
6/16/2021,13,3705,14,H,0,0,0,0,0,0,1,0,0,
4/24/2021,15,3659,4,C,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3065,2,F,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3417,6,I,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3673,10,A,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3500,10,D,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3095,6,J,0,1,0,0,0,0,0,0,0,
4/24/2021,15,3391,16,A,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3377,14,G,0,0,0,1,0,0,0,0,0,
4/24/2021,15,3489,14,G,0,0,1,0,0,0,0,0,0,
4/24/2021,15,3738,17,H,0,0,0,1,0,0,0,0,0,
4/24/2021,15,3481,15,H,0,1,0,0,0,0,0,0,0,
4/24/2021,15,3372,19,C,0,0,0,1,0,0,0,0,0,
4/24/2021,15,3047,14,J,0,0,0,1,0,0,0,0,0,
4/24/2021,15,3076,13,H,0,1,0,0,0,0,0,0,0,
4/24/2021,15,3485,3,A,0,1,0,0,0,0,0,0,0,
4/24/2021,15,3490,12,C,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3659,4,C,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3065,2,F,0,0,2,1,0,0,0,0,0,
4/30/2021,15,3341,3,H,0,1,0,1,0,0,0,0,0,
4/30/2021,15,3068,6,I,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3417,6,I,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3673,10,A,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3354,11,B,2,0,0,1,0,0,0,0,0,
4/30/2021,15,3500,10,D,0,0,0,0,1,0,0,0,0,
4/30/2021,15,3774,9,F,0,1,0,0,0,0,0,0,0,
4/30/2021,15,3397,11,F,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3083,7,I,0,1,0,0,0,0,0,0,0,
4/30/2021,15,3863,8,I,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3095,6,J,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3297,12,I,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3882,2,I,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3393,0,J,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3427,1,J,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3455,15,C,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3391,16,A,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3116,16,C,1,0,1,0,1,0,0,0,0,
4/30/2021,15,3377,14,G,0,0,1,1,0,0,0,0,0,
4/30/2021,15,3489,14,G,0,0,1,0,0,0,0,0,0,
4/30/2021,15,3757,13,G,0,0,0,0,0,0,0,0,0,
4/30/2021,15,3395,16,G,0,0,0,0,0,0,0,0,0,
4/30/2021,15,3738,17,H,0,1,1,0,0,0,0,0,0,
4/30/2021,15,3481,15,H,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3491,17,E,0,0,0,1,0,0,0,0,0,
4/30/2021,15,3372,19,C,1,0,0,0,1,0,0,0,0,
4/30/2021,15,3047,14,J,0,0,1,0,1,0,0,0,0,
4/30/2021,15,3740,13,J,0,1,0,0,0,0,0,0,0,
4/30/2021,15,3076,13,H,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3659,4,C,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3065,2,F,0,1,0,0,3,0,0,0,0,
5/7/2021,15,3341,3,H,0,0,0,2,0,0,0,0,0,
5/7/2021,15,3068,6,I,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3417,6,I,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3673,10,A,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3354,11,B,0,0,0,0,0,0,0,3,0,
5/7/2021,15,3500,10,D,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3774,9,F,0,0,1,0,0,0,0,0,0,
5/7/2021,15,3397,11,F,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3083,7,I,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3863,8,I,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3095,6,J,0,1,0,0,1,0,0,0,0,
5/7/2021,15,3297,12,I,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3882,2,I,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3393,0,J,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3427,1,J,0,1,0,0,1,0,0,0,0,
5/7/2021,15,3455,15,C,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3391,16,A,0,1,0,1,0,0,0,0,0,
5/7/2021,15,3116,16,C,0,0,1,1,2,0,0,0,0,
5/7/2021,15,3377,14,G,0,0,0,0,0,1,0,0,0,
5/7/2021,15,3489,14,G,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3757,13,G,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3395,16,G,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3738,17,H,0,0,0,1,1,0,0,0,0,
5/7/2021,15,3481,15,H,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3491,17,E,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3372,19,C,0,0,1,0,1,0,0,0,0,
5/7/2021,15,3047,14,J,0,0,0,0,2,0,0,0,0,
5/7/2021,15,3740,13,J,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3076,13,H,0,0,0,0,1,0,0,0,0,
5/7/2021,15,3485,3,A,0,0,1,1,0,0,0,0,0,
5/7/2021,15,3490,12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NP this week
5/7/2021,15,3686,16,H,0,0,1,1,0,0,0,0,0,
5/7/2021,15,3612,12,E,0,0,0,1,0,0,0,0,0,
5/7/2021,15,3479,5,F,0,0,1,0,0,0,0,0,0,
5/7/2021,15,3760,8,G,0,1,0,0,0,0,0,0,0,
5/7/2021,15,3581,15,I,0,0,0,2,0,0,0,0,0,
5/7/2021,15,3892,0,B,0,0,1,0,0,0,0,0,0,
5/7/2021,15,3371,14,C,0,0,1,1,0,0,0,0,0,
5/7/2021,15,3495,12,C,0,0,0,0,0,0,0,0,1,
5/12/2021,15,3659,4,C,0,0,0,0,0,0,1,0,0,
5/12/2021,15,3065,2,F,1,0,1,0,3,0,0,0,0,
5/12/2021,15,3341,3,H,0,0,0,1,1,0,0,0,0,
5/12/2021,15,3068,6,I,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3417,6,I,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3673,10,A,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3354,11,B,0,0,0,0,0,0,0,1,0,
5/12/2021,15,3500,10,D,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3774,9,F,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3397,11,F,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3083,7,I,0,0,0,0,1,0,1,0,0,
5/12/2021,15,3863,8,I,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3095,6,J,0,0,0,0,2,0,0,0,0,
5/12/2021,15,3297,12,I,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3882,2,I,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3393,0,J,0,0,0,1,0,0,0,0,0,
5/12/2021,15,3427,1,J,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3455,15,C,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3391,16,A,0,0,1,0,1,0,0,0,0,
5/12/2021,15,3116,16,C,0,0,1,0,3,0,0,0,0,
5/12/2021,15,3377,14,G,0,0,0,0,0,0,0,1,0,
5/12/2021,15,3489,14,G,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3757,13,G,0,0,0,0,0,0,0,1,0,
5/12/2021,15,3395,16,G,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3738,17,H,0,0,0,0,2,0,0,0,0,
5/12/2021,15,3481,15,H,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3491,17,E,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3372,19,C,0,0,0,1,0,1,0,0,0,
5/12/2021,15,3047,14,J,0,0,0,0,2,0,0,0,0,
5/12/2021,15,3740,13,J,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3076,13,H,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3485,3,A,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3686,16,H,0,1,0,1,0,0,0,0,0,
5/12/2021,15,3612,12,E,0,0,0,0,0,1,0,0,0,
5/12/2021,15,3479,5,F,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3760,8,G,0,0,0,0,0,0,0,1,0,
5/12/2021,15,3581,15,I,0,0,0,0,2,0,0,0,0,
5/12/2021,15,3892,0,B,0,0,1,0,0,0,0,0,0,
5/12/2021,15,3371,14,C,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3495,12,C,0,0,0,0,0,0,0,0,1,
5/12/2021,15,3423,2,I,0,0,0,1,0,0,0,0,0,
5/12/2021,15,3052,3,J,0,0,0,0,1,0,0,0,0,
5/12/2021,15,3332,5,J,0,0,0,0,0,0,0,1,0,
5/12/2021,15,3014,9,I,0,1,0,0,1,0,0,0,0,
5/12/2021,15,3436,12,H,0,0,0,1,0,0,0,0,0,
5/20/2021,15,3659,4,C,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3065,2,F,0,0,0,0,0,1,1,1,1,
5/20/2021,15,3341,3,H,0,0,0,0,0,0,1,1,0,
5/20/2021,15,3068,6,I,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3417,6,I,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3673,10,A,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3354,11,B,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3500,10,D,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3774,9,F,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3397,11,F,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3083,7,I,0,0,0,0,0,1,0,1,0,
5/20/2021,15,3863,8,I,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3095,6,J,0,0,0,0,0,0,0,2,0,
5/20/2021,15,3297,12,I,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3882,2,I,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3393,0,J,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3427,1,J,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3455,15,C,0,0,0,0,0,0,0,0,1,
5/20/2021,15,3391,16,A,0,0,0,0,0,0,0,0,2,
5/20/2021,15,3116,16,C,0,0,0,0,0,0,2,2,0,
5/20/2021,15,3377,14,G,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3489,14,G,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3757,13,G,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3395,16,G,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3738,17,H,0,0,0,0,0,0,0,2,0,
5/20/2021,15,3481,15,H,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3491,17,E,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3372,19,C,0,0,0,0,0,1,0,1,0,
5/20/2021,15,3047,14,J,0,0,0,0,0,1,0,1,0,
5/20/2021,15,3740,13,J,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3076,13,H,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3485,3,A,0,0,0,0,0,1,1,0,0,
5/20/2021,15,3686,16,H,0,0,0,0,0,0,2,0,0,
5/20/2021,15,3612,12,E,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3479,5,F,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3760,8,G,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3581,15,I,0,0,0,0,0,2,0,0,0,
5/20/2021,15,3892,0,B,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3371,14,C,0,0,0,0,0,0,0,0,1,
5/20/2021,15,3495,12,C,0,0,0,0,0,0,0,0,0,
5/20/2021,15,3423,2,I,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3052,3,J,0,0,0,0,0,0,1,0,0,
5/20/2021,15,3332,5,J,0,0,0,0,0,0,0,1,0,
5/20/2021,15,3014,9,I,0,0,0,0,0,1,0,0,0,
5/20/2021,15,3436,12,H,0,0,0,0,0,1,0,0,0,
5/27/2021,15,3659,4,C,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3065,2,F,0,0,0,0,0,1,2,0,1,
5/27/2021,15,3341,3,H,0,0,0,0,0,0,1,1,0,
5/27/2021,15,3068,6,I,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3417,6,I,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3673,10,A,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3354,11,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,15,3500,10,D,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3774,9,F,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3397,11,F,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3083,7,I,0,0,0,0,0,0,1,1,0,
5/27/2021,15,3863,8,I,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3095,6,J,0,0,0,0,0,0,0,2,0,
5/27/2021,15,3297,12,I,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3882,2,I,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3393,0,J,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3427,1,J,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3455,15,C,0,0,0,0,0,0,0,0,1,
5/27/2021,15,3391,16,A,0,0,0,0,0,0,0,0,2,
5/27/2021,15,3116,16,C,0,0,0,0,0,0,2,2,0,
5/27/2021,15,3377,14,G,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3489,14,G,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3757,13,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,15,3395,16,G,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3738,17,H,0,0,0,0,0,0,0,2,0,
5/27/2021,15,3481,15,H,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3491,17,E,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3372,19,C,0,0,0,0,0,0,1,1,0,
5/27/2021,15,3047,14,J,0,0,0,0,0,0,1,1,0,
5/27/2021,15,3740,13,J,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3076,13,H,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3485,3,A,0,0,0,0,0,0,1,1,0,
5/27/2021,15,3686,16,H,0,0,0,0,0,0,2,0,0,
5/27/2021,15,3612,12,E,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3479,5,F,0,0,0,0,0,0,0,1,0,
5/27/2021,15,3760,8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,15,3581,15,I,0,0,0,0,0,0,0,2,0,
5/27/2021,15,3892,0,B,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3371,14,C,0,0,0,0,0,0,0,0,1,
5/27/2021,15,3495,12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,15,3423,2,I,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3052,3,J,0,0,0,0,0,0,1,0,0,
5/27/2021,15,3332,5,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,15,3014,9,I,0,0,0,0,0,0,0,2,0,
5/27/2021,15,3436,12,H,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3659,4,C,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3065,2,F,0,0,0,0,0,0,1,4,0,
6/4/2021,15,3341,3,H,0,0,0,0,0,0,1,1,0,
6/4/2021,15,3068,6,I,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3417,6,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3673,10,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3354,11,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3500,10,D,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3774,9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3397,11,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3083,7,I,0,0,0,0,0,0,0,2,0,
6/4/2021,15,3863,8,I,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3095,6,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3297,12,I,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3882,2,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3393,0,J,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3427,1,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3455,15,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3391,16,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3116,16,C,0,0,0,0,0,0,2,2,0,
6/4/2021,15,3377,14,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3489,14,G,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3757,13,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3395,16,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3738,17,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3481,15,H,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3491,17,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3372,19,C,0,0,0,0,0,0,1,1,0,
6/4/2021,15,3047,14,J,0,0,0,0,0,0,0,2,0,
6/4/2021,15,3740,13,J,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3076,13,H,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3485,3,A,0,0,0,0,0,0,0,2,0,
6/4/2021,15,3686,16,H,0,0,0,0,0,0,2,0,0,
6/4/2021,15,3612,12,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3479,5,F,0,0,0,0,0,0,0,1,0,
6/4/2021,15,3760,8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3581,15,I,0,0,0,0,0,0,0,2,0,
6/4/2021,15,3892,0,B,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3371,14,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3495,12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3423,2,I,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3052,3,J,0,0,0,0,0,0,1,0,0,
6/4/2021,15,3332,5,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,15,3014,9,I,0,0,0,0,0,0,0,2,0,
6/4/2021,15,3436,12,H,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3659,4,C,0,0,0,0,0,0,0,1,0,
6/10/2021,15,3065,2,F,0,0,0,0,0,0,0,5,0,
6/10/2021,15,3341,3,H,0,0,0,0,0,0,1,1,0,
6/10/2021,15,3068,6,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3417,6,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3673,10,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3354,11,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3500,10,D,0,0,0,0,0,0,0,1,0,
6/10/2021,15,3774,9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3397,11,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3083,7,I,0,0,0,0,0,0,0,2,0,
6/10/2021,15,3863,8,I,0,0,0,0,0,0,0,1,0,
6/10/2021,15,3095,6,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3297,12,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3882,2,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3393,0,J,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3427,1,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3455,15,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3391,16,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3116,16,C,0,0,0,0,0,0,2,2,0,
6/10/2021,15,3377,14,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
